,0,1,2,3
12,진짜 거지 색희가 따로 없네,1,"['진짜', '거지', '색', '희', '가', '따로', '없', '네']","거지,새끼,"
13,재판이고 뭐고 거기하고 목 짤라서 광화문에 전시해야 한다,1,"['재판', '이고', '뭐', '고', '거기', '하고', '목', '짜르', '어서', '광화문', '에', '전시', '하', '어야', '하', 'ᆫ다']","목,자르,어서,"
14,엉 ㅋㅋ 진짜 그 뻗은 다리 발로 차고 싶었음,1,"['엉', 'ㅋㅋ', '진짜', '그', '뻗', '은', '다리', '발', '로', '차', '고', '싶', '었', '음']","발,로,차,고,"
15,우리집도 강아지 키웠었는데 너무 못생겨서 내다 버렸어요,1,"['우리', '집', '도', '강아지', '키우', '었었', '는데', '너무', '못생기', '어서', '내', '어다', '버리', '었', '어요']","못생기,어서,"
16,내 동생이었으면 맞아죽었어 저거,1,"['나', '의', '동생', '이', '었', '으면', '맞', '어', '죽', '었', '어', '저', '거']","맞,어,죽,었,어,"
17,앰흑들 인종차별 줫나 심해,1,"['앰', '흑', '들', '인종', '차별', '주', '엇', '나', '심하', '어']","인종,차별,흑,들,"
18,진짜? 흑노예들 까부네 ㅋㅋㅋ,1,"['진짜', '?', '흑', '노예', '들', '까부네', 'ㅋㅋㅋ']","흑,노예,들,"
19,잠수를 탔어? 이거 완전 능지처참 부관참시 할 놈이네?,1,"['잠수', '를', '타', '었', '어', '?', '이거', '완전', '능지', '처', '참', '부관참시', '하', 'ᆯ', '놈', '이', '네', '?']","능지,처참,부관참시,"
20,그냥 뒷통수 한 번 때리고 퇴사하자,1,"['그냥', '뒷', '통수', '한', '번', '때리', '고', '퇴사', '하', '자']","뒷,통수,"
21,이렇게 일처리 못하고 돈만 받아쳐먹는 것들 진짜 다 좀 맞아야지,1,"['이렇', '게', '일', '처리', '못하', '고', '돈', '만', '받아치', '어', '먹', '는', '것', '들', '진짜', '다', '좀', '맞', '어야지']","받아치,어,"
22,원래 대굴통가 나쁘면 좀 맞는 것도 방법이야,1,"['원래', '대굴통가', '나쁘', '면', '좀', '맞', '는', '것', '도', '방법', '이', '야']","대굴통가,대갈통가,"
23,같은 성별이 날 좋아한다고 하면 죽고 싶을 것 같아.,1,"['같', '은', '성별', '이', '나', 'ᆯ', '좋아하', 'ᆫ다고', '하', '면', '죽', '고', '싶', '을', '것', '같', '어', '.']","죽,고,싶,을,것,"
24,두들겨 패서라도 말려야지.,1,"['두들기', '어', '패', '어서', '이', '라도', '말리', '어야지', '.']","두들기,어,패,어서,"
25,이게 너네 능지 수준의 한계라는 거야 ㅋㅋ 너네같은 깡통들이 좀 판을 쳐줘야 다른 사람들이 너네를 밟고 올라가는 거 아니겠냐?,1,"['이것', '이', '너', '네', '능지', '수준', '의', '한계', '이', '라는', '거', '이', '야', 'ㅋㅋ', '너', '네', '같', '은', '깡통', '들', '이', '좀', '판', '을', '쳐주', '어야', '다른', '사람', '들', '이', '너', '네', '를', '밟', '고', '올라가', '는', '거', '아니', '겠', '냐', '?']","능지,수준,"
26,머리 피도 안마른 셋키가 못된 것만 배워가지고.,1,"['머리', '피', '도', '안', '마르', 'ᆫ', '셋키', '가', '못되', 'ᆫ', '것', '만', '배우', '어', '가지', '고', '.']","피,도,안,마른,"
27,꼭 파오후들이 그러면서 풀발하더라,1,"['꼭', '파', '오후', '들', '이', '그러', '면서', '풀', '발하', '더라']","파,오후,들,"
28,야 별걸 다 헛짓거리이야 내 인생 내가 사는거지,1,"['야', '별', '거', 'ᆯ', '다', '헛', '짓거리', '이', '야', '나', '의', '인생', '나', '가', '살', '는', '거지']","나,가,살는,"
29,저 BJ는 왜 저따위로 음식을 처먹는 거야?,1,"['저', 'BJ', '는', '왜', '저', '따위', '로', '음식', '을', '처먹', '는', '거', '이', '야', '?']","따위,로,처먹,"
30,파오후 쿰척쿰척 먹는 소리 듣기 거북하네 ㅋㅋㅋ,1,"['파', '오후', '쿰척쿰척', '먹', '는', '소리', '듣', '기', '거북', '하', '네', 'ㅋㅋㅋ']","듣기,거북,"
31,"그러게, 진심 저런 것들을 보면 칼로 머가리 내리 꽂고 싶은 살인 충동이 생겨.",1,"['그러게', ',', '진심', '저런', '것', '들', '을', '보', '면', '칼로', '머가리', '내리', '꽂', '고', '싶', '은', '살인', '충동', '이', '생기', '어', '.']","칼로,머가리,꽂,고,살인,충동,"
32,시집도 안 간 년이 남자랑 여행가겠다고 미리 밑밥 깐구거나.,1,"['시집', '도', '안', '가', 'ᆫ', '년', '이', '남자', '랑', '여행', '가', '겠', '다고', '미리', '밑', '밥', '깐구거나', '.']","시집,년,"
33,"성범죄자들 다 물리적 거세 시키고, 전자발찌는 배틀로얄처럼 건들면 터지게 만들어야 해",1,"['성범죄자', '들', '다', '물리', '적', '거세', '시키', '고', ',', '전자', '발찌', '는', '배틀로얄', '처럼', '건들', '면', '터지', '게', '만들', '어야', '하', '어']","거세,"
34,OO 좋다고 핥아대던 개돼지 똥 밟게 두고 난 이민 가려고.,1,"['OO', '좋', '다고', '핥', '어', '대', '던', '개돼지', '똥', '밟', '게', '두', '고', '나', 'ᆫ', '이민', '가', '려고', '.']","개돼지,똥,밟,"
35,독한 년. 2천만 원이나 쐈는데 블랙 걸고 왕따를 시켜?,1,"['독하', 'ᆫ', '년', '.', '2', '천만', '원', '이나', '쏘', '었', '는', '데', '블랙', '걸', '고', '왕따', '를', '시키', '어', '?']","독하,독한,"
36,아 게임 진짜 쟞같이 만들었네,1,"['아', '게임', '진짜', '쟞', '같이', '만들', '었', '네']","잦,잣,좃,좆,"
37,그렇지만 힘든 짱깨한테는 돌을 던지면 세상이 아름다워진답니다,1,"['그렇지만', '힘들', 'ᆫ', '짱깨', '한테', '는', '돌', '을', '던지', '면', '세상', '이', '아름답', '어', '지', 'ᆫ답니다']","짱깨,"
38,친구 등에 칼 꽂는 비열한 놈인 줄 몰랐다.,1,"['친구', '등', '에', '칼', '꽂', '는', '비열', '하', 'ᆫ', '놈', '이', 'ᆫ', '줄', '모르', '었', '다', '.']","칼,꽂,는,비열,한,"
39,길거리에 돼지남들 보면 칼로 찌르고싶어,1,"['길거리', '에', '돼지', '남', '들', '보', '면', '칼', '로', '찌르', '고', '싶', '어']","칼,로,찌르,고,"
40,"맞아, 그냥 도살장으로 보내버릴까?",1,"['맞', '어', ',', '그냥', '도살장', '으로', '보내', '어', '버리', 'ᆯ까', '?']","도살장,보내,"
41,이거 몰래 뒤에서 퍽치기 해도 정당방위 맞지,1,"['이거', '몰래', '뒤', '에서', '퍽치기', '하', '어도', '정당방위', '맞', '지']","퍽치기,"
42,엄청 찌질함의 극치 찔뱅이같음,1,"['엄청', '찌', '지', 'ᆯ', '하', 'ᆷ', '의', '극치', '찌', 'ᆯ', '뱅', '이', '같', '음']","찌,지,ㄹ,질,하,ㅁ,함,찌,ㄹ,찔,뱅,"
43,맘충 찰과상 가지고 발작이 났네,1,"['맘', '충', '찰과', '상', '가지', '고', '발작', '이', '나', '었', '네']","맘,충,"
44,저 정도 외모면 멀쩡한 남자도 평범하게 만날 텐데 ㅆㅊ같은 병에 쳐 걸렸냐.,1,"['저', '정도', '외모', '이', '면', '멀쩡', '하', 'ᆫ', '남자', '도', '평범', '하', '게', '만나', 'ᆯ', '터', '이', 'ᆫ데', 'ㅆㅊ', '같', '은', '병', '에', '치', '어', '걸리', '었', '냐', '.']","치,어,걸,"
45,OO에 가서 그따위 개발린 소리 지껄여라.,1,"['OO', '에', '가', '어서', '그따위', '개', '발리', 'ᆫ', '소리', '지껄이', '어라', '.']","개,지껄이,"
46,하는 짓도 병싄이던데? 쟤네 엄마 아빠 장애인이라는 말 있던데 유전인가,1,"['하', '는', '짓', '도', '병싄', '이', '던데', '?', '쟤', '네', '엄마', '아빠', '장애인', '이', '라는', '말', '있', '던데', '유전', '이', 'ᆫ가']","장애인,유전,"
47,네 제발 술 처먹고 울지 말라 했지 꼴 보기 싫다고 십알련아,1,"['네', '제발', '술', '처먹', '고', '울', '지', '말', '라', '하', '었', '지', '꼴', '보', '기', '싫', '다고', '십알련아']","시발련,시발년,"
48,아니 눈물이 나는 걸 어떡해 싹수 없는 련아ᅲ 친구가 우는데 그따위로 말하냐,1,"['아니', '눈물', '이', '나', '는', '거', 'ᆯ', '어떡하', '어', '싹수', '없', '는', '련아', 'ᅲ', '친구', '가', '울', '는데', '그', '따위', '로', '말', '하', '냐']","싹수,없,는,련아,년아,"
49,쳐 짤 거면 느금마한테 가서 울어 여기서 징징거리지 말고 진따색희야,1,"['치', '어', '짤', 'ᆯ', '거', '이', '면', '느금마', '한테', '가', '어서', '울', '어', '여기', '서', '징징거리', '지', '말', '고', '진따색희야']","치어,짤,거,느금마,"
50,네련은 술 처먹고 길바닥에 드러눕지나 마 똥 묻은 개가 겨 묻은 개 나무라네 이 개색희야,1,"['네', '련', '은', '술', '처먹', '고', '길바닥', '에', '드러눕', '지', '나', '말', '어', '똥', '묻', '은', '개', '가', '기', '어', '묻', '은', '개', '나무라', '네', '이', '개색희야']","네,련,"
51,니같은 멸치 몸뚱아리에 이레즈미를?ㅋㅋ 진짜 ㅈ같을듯,1,"['니', '같', '은', '멸치', '몸뚱아리', '에', '이레즈미', '를', '?', 'ㅋㅋ', '진짜', 'ㅈ', '같', '을', '듯']","몸뚱아리,"
52,아 ㅈ됐다 나 ㅈㄴ빡머가리 인가봐,1,"['아', 'ㅈ', '되', '었', '다', '나', 'ㅈㄴ', '빡머가리', '이', 'ᆫ가', '보', '어']","빡대가리,"
53,이 ㅈ같은나라는 뭐 조금만 잘나가면 기어오른다니까 내가 얼굴이 다 붉어지네,1,"['이', 'ㅈ', '같', '은', '나라', '는', '뭐', '조금', '만', '잘나가', '면', '기어오르', 'ᆫ다니까', '나', '가', '얼굴', '이', '다', '붉어지', '네']","좆,"
54,아니.. 멸족시켜버리고 싶어.,1,"['아니', '..', '멸족', '시키', '어', '버리', '고', '싶', '어', '.']","멸족,시키,어,"
55,씹선비들 진짜 어카지,1,"['씹', '선비', '들', '진짜', '어카지']","씹,선비,"
56,게임하는 잼민이 손가락 부러뜨리고 옴,1,"['게임', '하', '는', '잼민', '이', '손가락', '부러뜨리', '고', '오', 'ᆷ']","잼민,이,"
57,진짜 침이라도 뱉어주고 싶다,1,"['진짜', '침', '이', '라도', '뱉', '어', '주', '고', '싶', '다']","침,뱉,어,"
58,나라 망친 대깨들 짓밟고 싶다,1,"['나라', '망치', 'ᆫ', '대깨', '들', '짓밟', '고', '싶', '다']","망치,대깨,"
59,확 척추를 뽑아버릴까 진짜,1,"['확', '척추', '를', '뽑', '어', '버리', 'ᆯ까', '진짜']","척추,뽑,어,버리,"
60,군 면제하는 순간 현 정치인들 몇명 암살할 거임.,1,"['군', '면제', '하', '는', '순간', '현', '정치인', '들', '몇', '명', '암살', '하', 'ᆯ', '거', '이', 'ᆷ', '.']","암살,"
61,진짜 강도의 칼 맛을 보여줘야겠네,1,"['진짜', '강도', '의', '칼', '맛', '을', '보이', '어', '주', '어야', '겠', '네']","칼,맛,"
62,왜그런줄 암? 니가 줫돼지라  스팸 닮아서 그런거다 붕신 좋다고 받아먹네,1,"['왜', '그런', '줄', '암', '?', '니', '가', '줫돼지', '이', '라', '스팸', '닮', '어서', '그런', '거', '다', '붕', '신', '좋', '다고', '받아먹', '네']","줫돼지,좆돼지,좃돼지,병신,"
63,끼워맞추는게 아니라 진짜야; OO먹고 더 돼지련 될라 그만 쳐먹어,1,"['끼우', '어', '맞추', '는', '것', '이', '아니', '라', '진짜', '이', '야', ';', 'OO', '먹', '고', '더', '돼지', '련', '되', 'ᆯ라', '그만', '치', '어', '먹', '어']","돼지,련,년,"
64,돈도 없는 거지 ㅅㄲ가 무슨 주제로 비싼 술을 먹으려고 하냐?,1,"['돈', '도', '없', '는', '거', '이', '지', 'ㅅㄲ', '가', '무슨', '주제', '로', '비싸', 'ᆫ', '술', '을', '먹', '으려고', '하', '냐', '?']","거지,새끼,"
65,쒸빨 너 나 평소 하던것처럼 하면 죶망하라는 거냐? 좢같네 얘,1,"['쒸빨', '너', '나', '평소', '하', '던', '것', '처럼', '하', '면', '죶', '망하', '라는', '거', '이', '냐', '?', '좢같네', '얘']","좆,좆같네,좢같네,좟같네,"
66,그런 사람들은 사람 손으로 죽이기도 아까워.,1,"['그런', '사람', '들', '은', '사람', '손', '으로', '죽이', '기', '도', '아깝', '어', '.']","죽이,기,"
67,근데 우리나라 국회의원들은 다 그러니까 다 죽여야되는데 머리수가 많으니까 그러라고 단두대가 있나봐.,1,"['근데', '우리나라', '국회', '의원', '들', '은', '다', '그러', '니까', '다', '죽이', '어야', '되', '는', '데', '머리', '수', '가', '많', '으니까', '그러', '라고', '단두대', '가', '있', '나', '보', '어', '.']","죽이,어야,"
68,난독 있으면 뭐 어쩔건데 지는 인성 썩창난 주제에,1,"['나', 'ᆫ', '독', '있', '으면', '뭐', '어쩌', 'ᆯ', '거', '이', 'ᆫ데', '지', '는', '인성', '썩', '창', '나', 'ᆫ', '주제', '에']","인성,썩,창,"
69,차라리 굶어 죽고 말지 그런 걸 왜 먹냐,1,"['차라리', '굶', '어', '죽', '고', '말', '지', '그런', '거', 'ᆯ', '왜', '먹', '냐']","죽,고,싶,을,것,"
70,OO 개도른놈이네 진짜?,1,"['OO', '개도른', '놈', '이', '네', '진짜', '?']","개도른,"
71,야 내가 그자식 진짜 족머저리이랬잖아,1,"['야', '나', '가', '그', '자식', '진짜', '족', '머저리', '이', '라', '하', '었', '잖아']","머저리,"
72,뭐라한 와이프 개패듯이 패서 똑같이 환자로 만들어야됨,1,"['뭐', '이', '라', '하', 'ᆫ', '와이프', '개', '패', '듯이', '패', '어서', '똑같이', '환자', '로', '만들', '어야', '되', 'ᆷ']","개,패,듯이,"
73,사망자가 11명은 돼야 저승에서 축구팀 꾸릴 수 있을텐데,1,"['사망자', '가', '11', '명', '은', '되', '어야', '저승', '에서', '축구', '팀', '꾸리', 'ᆯ', '수', '있', '을', '터', '이', 'ᆫ데']","사망자,"
74,아 근데 그것도 맞네 도끼로 다리 내려찍어버리더라,1,"['아', '근데', '그것', '도', '맞', '네', '도끼', '로', '다리', '내려찍', '어', '버리', '더라']","도끼,내려찍,"
75,너보다는 ㅋㅋ 병싄 같이 히키코모리 마냥 집 안에 있는 색희 보단 훨씬 생산적이다;,1,"['너', '보다', '는', 'ㅋㅋ', '병싄', '같이', '히키코모리', '마냥', '집', '안', '에', '있', '는', '색희', '보다', 'ᆫ', '훨씬', '생산', '적', '이', '다', ';']","병신,새끼,"
76,이번주에는 쓸데없는 일들을 너무 많이 시켜서 부장 진짜 때리고 싶었음,1,"['이번', '주', '에', '는', '쓸데없', '는', '일', '들', '을', '너무', '많이', '시키', '어서', '부장', '진짜', '때리', '고', '싶', '었', '음']","때리,고,"
77,틀딱자식 진짜 언제 퇴사해,1,"['틀', '딱', '자식', '진짜', '언제', '퇴사', '하', '어']","틀,딱,"
78,근데 앰흑이 총들고 해야 말이 되지,1,"['근데', '앰흑', '이', '총', '들', '고', '하', '어야', '말', '이', '되', '지']","앰흑,"
79,칭챙총이 나도 래퍼요 하면서 스왝하면 보기가 좀 그래,1,"['칭챙총', '이', '나', '도', '래퍼요', '하', '면서', '스왝', '하', '면', '보', '기', '가', '좀', '그렇', '어']","칭챙총,"
80,아 몰라 부모만 아니면 진짜 반죽였을 텐데,1,"['아', '모르', '어', '부모', '만', '아니', '면', '진짜', '반', '죽이', '었', '을', '터', '이', 'ᆫ데']","죽이,었,"
81,이런 야발 그걸 빼먹었네,1,"['이런', '야발', '그거', 'ᆯ', '빼', '어', '먹', '었', '네']","야발,"
82,아~ 그 개는 패 죽이고 싶게 생겼네.,1,"['아', '~', '그', '개', '는', '패', '어', '죽이', '고', '싶', '게', '생기', '었', '네', '.']","죽이,고,"
83,저런 것들은 얼른 천벌 받고 뒤졌으면 좋겠네,1,"['저런', '것', '들', '은', '얼른', '천벌', '받', '고', '뒤지', '었', '으면', '좋', '겠', '네']","뒤지,었,"
84,그러니까 그 회사가 개망했잖아.,1,"['그러니까', '그', '회사', '가', '개', '어', '망하', '었', '잖아', '.']","개,망하,"
85,하루 죙일 쳐 보기만 하고 있네 @ㅐ미 듸졌음?,1,"['하루', '죙일', '치', '어', '보', '기', '만', '하', '고', '있', '네', '@ㅐ', '미', '듸졌음', '?']","치,어,뒤졌음,"
86,찌럴하네 개그튼련 개 답답하게 구니까 개 암걸리노,1,"['찌럴하네', '개그튼련', '개', '답답', '하', '게', '굴', '니까', '개', '암', '걸리', '노']","암,걸리,"
87,지 물건 잃어버리는 ㅅㄲ들은 그냥 처 맞아야 함,1,"['지', '물건', '잃어버리', '는', 'ㅅㄲ', '들', '은', '그냥', '처', '맞', '어야', '하', 'ᆷ']","처,맞,"
88,팬이라는 사람들이 몰아가는 게 더 노답임 잘 모르면 말 얹는 것 좀 안 했으면…,1,"['팬', '이', '라는', '사람', '들', '이', '몰', '어', '가', '는', '것', '이', '더', '노답임', '잘', '모르', '면', '말', '얹', '는', '것', '좀', '안', '하', '었', '으면', '…']","노답,"
89,"걍 우는 애들은 걍 성대 다 없앤 다음 묶어놓고 패고 싶음,",1,"['걍', '울', '는', '애', '들', '은', '걍', '성대', '다', '없애', 'ᆫ', '다음', '묶', '어', '놓', '고', '패', '고', '싶', '음', ',']","성대,"
90,아 진짜 ^^ㅣ발련아 내가 만만하냐? 그지같은 게 1000원 가지고 별 유난을 ㅋㅋ 빨리 쳐 내놔,1,"['아', '진짜', '^^ㅣ', '발', '련', '아', '나', '가', '만만', '하', '냐', '?', '그지', '같', '은', '것', '이', '1000', '원', '가지', '고', '별', '유난', '을', 'ㅋㅋ', '빨리', '치', '어', '내', '어', '놓', '어']","씨,발,련,아,그지,"
91,게임도 더럽게 못하는 새77ㅣ 방구석 폐인 새77ㅣ 나가 뒤져라,1,"['게임', '도', '더럽', '게', '못하', '는', '새', '77', 'ㅣ', '방구석', '폐인', '새', '77', 'ㅣ', '이', '나', '가', '뒤지', '어라']","더럽,게,못하,새,끼,나,가,뒤지,어라,"
92,니 새77ㅣ 게이밍 바디는 그냥 개 쳐 바른다 ㅋ,1,"['니', '새', '77', 'ㅣ', '게이밍', '바디', '는', '그냥', '개', '어', '치', '어', '바르', 'ᆫ다', 'ㅋ']","새,끼,개,어,치,어,바르,ㄴ,"
93,할 줄 아는게 뭐냐 ㅋㅋ 무직 백수 인생 사는 병50아,1,"['하', 'ᆯ', '줄', '알', '는', '것', '이', '뭐', '이', '냐', 'ㅋㅋ', '무직', '백수', '인생', '살', '는', '병', '50', '아']","할,줄,알,는,병신,"
94,걍 머리긴 남자임 질라 징그러워; 목소리도 더러움,1,"['걍', '머리', '길', 'ᆫ', '남자', '이', 'ᆷ', '질라', '징그럽', '어', ';', '목소리', '도', '더럽', '음']","길,더럽,징그럽,"
95,그땐 그냥 탱크로 밀어버려야지ㅋㅋㅋㅋ,1,"['그때', 'ᆫ', '그냥', '탱크', '로', '밀', '어', '버리', '어야지', 'ㅋㅋㅋㅋ']","밀,어,버리,"
96,가족 전부 객사해서 그 충격에 연락도 못하는 너보다는 낫지.,1,"['가족', '전부', '객사', '하', '어서', '그', '충격', '에', '연락', '도', '못', '하', '는', '너', '보다', '는', '낫', '지', '.']","객사,"
97,동성애자들 싹 다 몽둥이로 정신 교육 좀 받았으면 좋겠다.,1,"['동성애', '자', '들', '싹', '다', '몽둥이', '로', '정신', '교육', '좀', '받', '었', '으면', '좋', '겠', '다', '.']","동성애,자,몽둥이,"
98,털 달린 바퀴벌레같은 것들은 그렇게 해서 고통스럽게 죽여야 해,1,"['털', '달리', 'ᆫ', '바퀴', '벌레', '같', '은', '것', '들', '은', '그렇', '게', '하', '어서', '고통', '스럽', '게', '죽이', '어야', '하', '어']","바퀴,벌레,죽이,어야,"
99,아 진짜 족선이다 법꼬라지 하고는,1,"['아', '진짜', '족', '선', '이', '다', '법', '꼬라지', '하', '고', '는']","족,선,꼬랒,"
100,할배가 주문하면서 반말하는데 팰 뻔한 거 겨우 참았다,1,"['할배', '가', '주문', '하', '면서', '반말', '하', '는', '데', '패', 'ᆯ', '뻔', '하', 'ᆫ', '거', '겨우', '참', '었', '다']","할배,패,뻔,"
101,ㄹㅇ 국민 개돼지 맞누 멍청해서 판단도 못하고 걍 선동하기만 하면 끝이네,1,"['ㄹㅇ', '국민', '개돼지', '맞', '누', '멍청하', '어서', '판단', '도', '못', '하', '고', '걍', '선동', '하', '기', '만', '하', '면', '끝', '이', '네']","멍청하,"
102,음주운전사고라더라 그런놈은 다리를 부숴서 평생 운전 못하게해야함,1,"['음주', '운전', '사고', '이', '라더라', '그런', '놈', '은', '다리', '를', '부수', '어서', '평생', '운전', '못', '하', '게', '하', '어야', '하', 'ᆷ']","부수,어서,못,하,게,"
103,ㅋㅋㅋ내친구였으면 개팼음 나한테 줄것도아닌데 왜맨날 쳐보냄 ㅈㄴ짜증나겠다,1,"['ㅋㅋㅋ', '나', '의', '친구', '이', '었', '으면', '개', '어', '패', '었', '음', '나', '한테', '주', 'ᆯ', '것', '도', '아니', 'ᆫ데', '왜', '맨날', '치', '어', '보내', 'ᆷ', 'ㅈㄴ', '짜증', '나', '겠', '다']","치어,보냄,"
104,그냥 혼자서 정신병 있는 사람 마냥 혼자 수웨도우 복싱 하길래 물어 본건데요?,1,"['그냥', '혼자', '서', '정신병', '있', '는', '사람', '마냥', '혼자', '수웨도우', '복싱', '하', '길래', '묻', '어', '보', 'ᆫ', '거', '이', 'ᆫ데', '요', '?']","정신병,있,는,"
105,뭔 정신병이야 그렇게 내 글이 아니꼽/냐? 시비 털지 말고 니 갈 길이나 쳐 가라,1,"['뭔', '정신병', '이야', '그렇', '게', '나', '의', '글', '이', '아니꼽', '/', '이', '냐', '?', '시비', '털', '지', '말', '고', '니', '가', 'ᆯ', '길', '이나', '치', '어', '가', '라']","정신병,있,는,"
106,임신은 너네 어머니가 하셨는데 뇌손상은 니가 온 거 같다,1,"['임신', '은', '너', '네', '어머니', '가', '하', '시', '었', '는', '데', '뇌손상', '은', '니', '가', '오', 'ᆫ', '거', '같', '다']","어머니,뇌손상,"
107,자 이련아 조선시대 서류다 뭔 이런거 까지 쳐 들고오라고 찌럴병이야!?,1,"['자', '이', '련', '아', '조선시대', '서류', '이', '다', '뭐', 'ᆫ', '이런', '거', '까지', '치', '어', '들', '고', '오', '라고', '찌럴병', '이', '야', '!?']","지랄병,"
108,죄송하다고 하면 다야? 진짜 이 딴 회사 일처리 개떡같이 쳐 하네 니 윗 머갈이 나오라 그래!,1,"['죄송', '하', '다고', '하', '면', '다', '이', '야', '?', '진짜', '이', '딴', '회사', '일', '처리', '개떡', '같이', '치', '어', '하네', '이', '니', '윗', '머갈', '이', '나', '어', '오', '라', '그렇', '어', '!']","개떡,"
109,우리 저자식을 죽이자.,1,"['우리', '저', '자식', '을', '죽이', '자', '.']","자식,"
110,아 죨리 화나네 먹는 거 가지고 장난치냐? 이러니깐 자영업자가 망하는 거야 쌉새들ㅋㅋ지네 탓인 줄은 모르고 코로나 이 질알하네,1,"['아', '죨리', '화나네', '먹', '는', '거', '가지', '고', '장난치', '냐', '?', '이러', '니깐', '자영업자', '가', '망하', '는', '거', '이', '야', '쌉새', '들', 'ㅋㅋ', '지네', '탓', '이', 'ᆫ', '줄', '은', '모르', '고', '코로나', '이', '질', '알', '하', '네']","존나,졸라,"
111,남잔데 여사친밖에 없는 게이같은 샛기는 뭐임?,1,"['남자', '이', 'ᆫ데', '여사친', '밖에', '없', '는', '것', '이', '이', '같', '은', '샛기', '는', '뭐', '이', 'ᆷ', '?']","새끼,"
112,뭐 전 앞으로도 들을 생각 없고 냄새 싫으면 알아서 창문이나 닫든가.,1,"['뭐', '저', 'ᆫ', '앞', '으로', '도', '듣', '을', '생각', '없', '고', '냄새', '싫', '으면', '알', '어서', '창문', '이나', '닫', '든가', '.']","창문,닫,"
113,진짜 우리 팀 같은 꼰대 틀딱들 보면 진짜 칼푹찍하고 싶어짐,1,"['진짜', '우리', '팀', '같', '은', '꼰대', '틀', '딱', '들', '보', '면', '진짜', '칼', '푹', '찍', '하', '고', '싶', '어', '지', 'ᆷ']","칼,푹,찍,"
114,척추 꺾인 장애 범 질질 싸며 내려왔다.,1,"['척추', '꺾이', 'ᆫ', '장애', '범', '질질', '싸', '며', '내려오', '었', '다', '.']","장애,"
115,뭐라고? 니 아구지에서 썩은 내 나서 뭐라는지 못 들었다,1,"['뭐', '이', '라고', '?', '니', '아구지', '에서', '썩', '은', '내', '나', '어서', '뭐', '이', '라는지', '못', '듣', '었', '다']","아구지,썩,은,"
116,너 마스크 쓰고 있는데? 그게 내 냄새냐 니 하수구 냄새지,1,"['너', '마스크', '쓰', '고', '있', '는', '데', '?', '그것', '이', '나', '의', '냄새', '이', '냐', '니', '하수구', '냄새', '지']","하수구,냄새,"
