,0,1
299,왜 무슨 일 있었음?,0
300,저 빵빵한 엉덩이 보여?,3
301,저걸 보고 무덤덤하면 그게 남자냐?,0
302,저 배우는 연기 톤이 다 똑같아,0
303,역할을 연기하는 게 아니라 모든 역할을 본인처럼 해버리니까,0
304,어린이집 학대교사 얼굴 공개 좀 하자,0
305,오늘이 독도의 날이라며?,0
306,그런 날도 있었어?,0
307,어쩐지 뉴스에서 유독 독도이야기가 많이 나오더라,0
308,별의 별 핑계로 기념일을 만드는구나,0
309,쓸데없는 행사 한답시고 또 세금 날아갔겠네,2
310,너네 왜 안 와?,0
311,우리 약속 1시 아니야?,0
312,근데 나 지금 도착했는데?,0
313,응? 1시에 맞춰서 가고있는데 왜?,0
314,아 빨리 오라고,0
315,내가 왼쪽 끝 앉을 테니까 네가 오른쪽 끝에 앉아.,0
316,나는 왜 앉아.,0
317,도덕적으로 무결하려고 노력하는 사람 보면 걍 애같음,0
318,ㅇㅈ 도덕적 중립이란 게 애초에 기존의 도덕을 지지하는 건데 ㅋㅋㅋㅋ,0
319,꺼억 잘먹었다,0
320,너 말 못하는 동물한테 그런말 하는거 아니야,0
321,내가 눈이 좀 약해서 그래.,0
322,저 여자 치마 입은 거 봐,0
323,4050여자들으 돈 아끼려는 풍조가 강한데 2030여자들 특히 20대는 무대책으로 돈을 서뻐리니 항상 쪼달리고 빚더미야,2
324,고금리 여성전용대출 이딴 게 왜 장사가 되겠냐,2
325,20대 남자도 그렇지 않아?,0
326,오늘 부장한테 욕먹었어,0
327,아니 가르쳐주고 뭐라하던지 머가리 깨고싶다,1
328,목이 포도청인데 뭘 가리겠냐?,0
329,씹고 뜯고 맛보고 즐길 거리가 필요할 뿐이지,0
330,엉덩이 움직이는거 봐라 양 손에 꽉 차겠노,3
331,뒷꾸녕 장사 하려나 ㅋㅋ 돈 얼마냐고 물어봐?,3
332,저 남자 배우 갑질 논란 떴다,0
333,얘는 누군데 갑질을 했대?,0
334,얘 한동안 예능에 자주 나왔던 애잖아,0
335,진짜 별로다 연예인들은 다 저럴까?,0
336,인성 괜찮은 사람도 많다고는 하는데 다 이미지일수도 있지,0
337,누가 그런 말을 하고 다녀?,0
338,아니 누가 봐도 그런 상황이잖아 머리부터 발끝까지,0
339,"아, 오늘 택시랑 사고 났어ㅠㅠ",0
340,택시가 신호 무시하고 그냥 달렸는데 사과 한 마디 없더라,0
341,"하여튼, 택시충들..",2
342,솔직히 동성애는 인류의 생명 질서를 위협하는 행위야,0
343,"맞아, 모든 질서를 무너트리고 사회도 무너트리는 행위지",0
344,조선족 어떻게 생각해?,0
345,오늘 지하철타고 오는데 임산부석에 앉은 남자 셋이나 봄,0
346,왜 너 장보러 가는데 나까지 데리고 나오냐,0
347,나같은 여리여리한 사람 오래 걸으면 힘들단말이야,0
348,네 음식 딱 한 입만 먹어보면 안 돼?,0
349,대면 해봤자 술처먹고 노는 거 말고 없어,0
350,니네 어차피 돈도 없자나 집에서 공부나 열심히해라,0
351,몸캠을 당했다고?,0
352,ㅉㅉ아래 잘못 놀리다가 몸캠 당했지 한심..,3
353,"ㅋㅋ그니까 요즘 세상에, 대체 왜 몸캠을 당하는 거야?",0
354,무책임의 끝판왕들이구나.,0
355,생각보다 많더라.,0
356,"하 참, 세상 어찌 될려고",0
357,누리호  매번 실패하면서 왜 자꾸 만들어 날리는거임?,0
358,내말이 성공했어봐라 속시끄럽다,0
359,너 혹시 한숨쉬었니?,0
360,그래 쉬었다 어쩔래?,0
361,아까 온 손님들 봤어?,0
362,그런 사람 한명도 아니고 두명이 왔었지,0
363,맞아.. 와 근데 말하는걸보니 다운증후군 아니더라.,0
364,나도 진짜 말하는거 왠지 유심히 쳐다보게 되더라ㅋㅋ,0
365,진짜 세상은 넓고 생김새는 다양하네,0
366,쟤는 뭔데 남을 평가하고 있어?,0
367,팬 많잖아.,0
368,그게 무슨 말이야?,0
369,어제 당 딸려서 초콜릿 섭취 좀 했더니 여드름이 잔뜩 올라왔어,0
370,야 가뜩이나 스트레스인데 말 좀 가려하시지?,0
371,너무하신거 아닙니까요?,0
372,내가 여자친구가 안 생기는 이유가 뭘까?,0
373,너무 슬프고 외로워,0
374,으 완전 극혐이네,2
375,또 배아픈 거 같아..,0
376,어제 저녁에 뭐 잘못먹은 거 같아.,0
377,저런 원숭이같은 것들도 다 정치하는데 뭘.,2
378,여기는 언젠가 문제 터질 것 같았는데 이제야 터졌네,0
379,쟤네가 뭐 했는데?,0
380,얘네 세금 삥땅쳐가지고 한창 난리였잖아,0
381,모를 수도 있지 말을 한 번 심하게 하네,0
382,야야 방금 봤어?,0
383,오 가슴 열라 크드라,3
384,만져보고 싶다,3
385,다 같이 식사하는 자리인데 예의가 없네~,0
386,나 이제 술 그만 마시고 집 가서 잘래.,0
387,"야, 알코올 쓰레기라고 놀리면 이 맥주병으로 네 뒤통수 가격한다.",2
388,왜?,0
389,아파트 놀이터에 동남아 애들이 놀고 있더라,0
390,애들이 무슨 죄가 있다고 말을 그런 식으로 막 뱉어,0
391,요즘 여돌들 빨통 무슨 일이야?,3
392,봐 줄만 한 애들이 하나도 없네,0
393,다들 예쁘기만 한데 뭘 그러냐?,0
394,어제 섭섭했다,0
395,내가 머 잘못한거라도 있나?,0
396,어제 니가머랫노? 나보고 그만 만나자고?,0
397,그냥 공무원 될려고 들어와선 군대를 완전히 엉망으로 만드네..,0
398,운 좋게 금메달 따놓고 예능나와서 잘난척이 넘 심한데,0
399,한창 주가 최고조일 때 여기저기 다 나와야지,0
400,하긴 그렇긴 하다 ㅋㅋ 상상때문에 인기 많아지지,0
401,꼭 게임이랑 현실이랑 구별 못하는 놈들 있어,0
402,게임에 얼마나 몰입을 하면 저러는 거냐,0
403,벗으면 다 섹시인줄 알아,0
404,지들이 뭐 되는것도 아닌데 왜 까는거임? ㅉㅉ 피해준거 있냐?,0
405,하 독거노인까지 얘기할 필요도 없어,0
406,"30 중반만 되도 친구들 일하랴, 가족 챙기랴 바쁘고 만날 사람도 없어져",0
407,게임하고 취미 생활 하는 것도 10년 가까이 되면 현타 오고…,0
408,정신 차리고 빨리 결혼해서 자리 잡아야겠다,0
409,돈많은 사람이랑 결혼하면 진짜 편하게 사는구나..,0
410,당신의 열등감에 유감을 표합니다,0
411,상남자네 ㅋㅋㅋ,0
412,쟤랑 잔 여자들 도대체 몇 명인 거냐고,0
413,여러분 광고 기간 동안 저희 회사 매출 급상승 했어요,0
414,인센티브 지급 되냐?,0
415,노예에게 돈 더 주겠다 말 안했다.,0
416,1년전 일이 이제야 터지네,0
417,속상하시죠?,0
418,그냥 다 밈이지 설마 진짜겠냐,0
419,뭐래 텐련이,1
420,남친이 나한테 했던 멘트 그대로 술집에서 하더라,0
421,"응? 그게 뭔 말이야, 너한테? 아니면 다른 여자한테?",0
422,술집 가서 다른 여자들한테 하고 있더라고,0
423,n번방 봤어?,0
424,정말 악한 놈들이야,0
425,세상이 말세다 말세,0
426,미성년자도 있던데?,0
427,"너, 스폰 있다며?",0
428,누가 그래?,0
429,명품 휘감고 다녀서 웬일인가 했더니...,0
430,돈 많은 남친 부러우면 너도 찾아보든가.,0
431,요즘 사람들 입는 옷 보면 다 똑같은 거 같지않아?,0
432,다 똑같아서 살 옷 도 없음 이럴 거면 다시 교복 입고 싶다,0
433,프로그래밍 수업 시험 치는데 무슨 손코딩으로 함?,0
434,진짜 교수들 어떻게 되먹은건지 모르겠네 무식한것도 정도가 있지,0
435,형님 명절 잘 지냈어요.,0
436,그걸 니가 알아서 뭐할라고!!,0
437,안부 인사인데 까칠한건 없잔아요!,0
438,안하던 짓을 하니깐 그러지 인마,0
439,그렇다고 기분나쁘게 할건 없잔소,2
440,헛소리 하지말고 가거라 바쁘니깐!,2
441,피해자 신상은 밝혀도 피해자 가족이 불이익 받을 게 없으니 그러지,0
442,뭐가 없음? 나중에 가해자가 또 찾아가서 보복하면?,0
443,이번에 난리난 거 다른 팀 대리 때문이라며?,0
444,그 대리가 사고친 거야?,0
445,"아니, 내부 고발했다 하더라고",0
446,본인은 얼마나 완전무결하다고 남을 찔렀데?,0
447,그 여자 말하는 태도가 이상하지 않던?,0
448,의사 중에 한국 찬양하고 일본 까는 인간들 보기 힘듦.,0
449,그래서 넌 뭔데?,0
450,인도에서 걷다가 오토바이에 치일 뻔한 썰 푼다 ㅋㅋ,0
451,사무실 왜 이렇게 어수선해요?,0
452,이제 우리 각자 갈길가자.,0
453,대체 내가 뭘 잘못했다고 그래?,0
454,너는 뭘잘못한걸 모른다는게 잘못한거야.,0
455,이런 시베리아가 지 마음대로 갈라서재.,1
456,아무튼 나는 내갈길 갈테니 잘가.,0
457,그래.다신 보이지말자..,0
458,어제 나이트 개 재미있었다.,0
459,ㅇㅇ 어제 내 옆에 앉아 있던 애 먹버 했음 ㅋㅋㅋ,3
460,"개부럽, 진짜 잘 세우게 생겼던데",3
461,또 성질 더러운 기사 만났냐?,2
462,하다하다 각본까지 중국 눈치 봐야하나 싶음,0
463,중국 입김에 좌지우지. 매국노같은 것들,0
464,플라토닉 러브만 한다면 난 저 남자랑 사귈 것 같은데 너무 아쉽다,0
465,브래지어가 너무 불편해서 이제부터 안 입고 다녀야겠어.,0
466,여자가 브래지어 안 하고 다니면 흉측해보이잖아.,2
467,아저씨 운전을 왜 그렇게 하세요?,0
468,그러는 아줌마는 운전을 왜 그렇게 하세요?,0
469,"2년째 그러면서 월급은 따박따박, 야근 수당은 얼마나 챙겼을 거야",2
470,그만 괴롭히고 경제라도 살게 마스크 벗기고 인원 제한도 없애,2
471,어르신들도 잘 사용할 수 있게 키오스크 메뉴들 한글로 바꿔야 됨,0
472,조부모한테 재산 증여받은 손주들이 많더라,0
473,증여단계를 줄여서 세부담을 낮출 수 있어서 그런듯,0
474,오늘 몸이 왜이렇게 안좋지? 나 코로나 아니겠지..,0
475,아니 걱정은 못해줄 망정 그렇게 사람을 까내리는거야,0
476,기독교인들이 어떻게 설쳤다고 그러냐?,0
477,야 나 오늘 저녁좀 사주면 안되냐,0
478,네가 몇 번을 얻어먹었는지 내가 말을 해야되니?,0
479,아니 정상회담에서 뭔 말들을 하는걸까,0
480,그래도 정상회담인데 그렇게 표현하지 말자,0
481,나름 두 달이나 배운 춤이란 말이다.,0
482,나 자전거 사서 운동하려고,0
483,지난번에도 운동한다고 뭐 사지 않았어?,0
484,저런거 살돈으로 옷이나 사입어,0
485,옷없다고 외출도 안하면서 자전거는 벗고 탈거냐?,0
486,그래도 국산차 타면서 애국해야지.,0
487,헤어지자고 그만 말해,0
488,한번만 더 말하면 혀 뽑아버린다,2
489,이러니까 너랑 헤어지고 싶다고,0
490,전 홍어 감별사 1급이라고 자부할 수 있습니다.,0
491,부산도 걸러라. 라도가 상도로 신분 세탁하는 곳이다.,0
492,솔직히 줫같이 생겨서 벌레 취급 받는 것보다 성형이 낫지 않아?,1
493,"와, 쩐다. 너 같은 애들 보면 ㄹㅇ 한녀들 정신병 있는 것 같아",2
494,"괜찮아, 한남 이중잣대만 하겠어?",2
495,땅변상련 ㅋㅋㅋㅋ,0
496,이번에 읽은 소설책 너무 재밌더라,0
497,신간 코너에 있으니까 너도 꼭 읽어봐,0
498,난 나중에 자식교육은 진짜 잘해야겠다,0
499,어떤 인생을 살아온거야,0
500,나 진짜 진지하게 국제결혼 고민 중이야,0
