,0,1
71,서울에 타지 사람들 좀 안 놀러 왔으면 좋겠다,0
72,왜? 나는 좋던데,0
73,그니까 나도 아이돌 해도 되겠어,0
74,SNS 보면 요즘 다 유행하는 춤 추는 거 올리던데 왜 다 우르르르 따라댕기는 거냐,0
75,비트박스 하는 애들 어떻게 생각해 ?,0
76,와 ㅋㅋ 난 되게 멋지게 생각하고 있었는데 너는 이상하게 생각하는구나,0
77,폭행인데 고의가 아니라는건 무슨말이지?,0
78,그냥 쳐놓고 실수였어요 이랬겠지 ㅋㅋㅋ,0
79,너도 한번 쳐맞아볼래?,2
80,ㅋㅋ야 진짜 옛날에는 경찰들 비리 어마어마 했대.,0
81,이거 보면 죽는 영상 아니냐,0
82,아니 클수도 있지 왜그래?,0
83,너 말 듣고 나니까 기분이 좀 안좋아지려고해,0
84,그 여자 10살 연하를 만난대,0
85,미용실 가서 머리 망치는 애들 보면 어떻게 생각해 ?,0
86,너느 말을 그렇게 하냐 망할수도 있지 너의 말에 공감 할수가 없어,0
87,저런 기사 쓰는거 보니 기자되기 참 쉽다,0
88,오늘 뉴스 봄?,0
89,요즘 경상도에서 사건사고 많이 터지네,0
90,아.. 그러긴 한데 정말 열심히 준비했더라,0
91,계속 노는 줄만 알았는데 그게 아니었나 보네,0
92,응 옆에서 지켜봤는데 고생 정말 많이 했어,0
93,내년에는 꼭 붙었으면 좋겠다,0
94,아이한테 화내지 마세요,0
95,말로 이야기 하셔도 충분합니다.,0
96,아이들은 감정 쓰레기통이 아니예요,0
97,그냥 가던길 가세요,0
98,바퀴벌레보다 못한 사람이 어디있나 했더니 여기 숨어있었네,2
99,ㅋㅋ 겜 못하면 져야지 벌어지야 ㅋㅋ,1
100,뭐래 1대1 뜰래 ? 현피 뜨면 그냥 바로 잦밥인데 aㅏ가리 터노,1
101,이제야 일본 총리랑 대통령이랑 통화한대,0
102,참 얼어붙은 관계가 오래 가는구나.,0
103,북한한테 하는 거 반만 해도 이미 화해했을걸,0
104,대학이 쓰레기 취급받는데 당연히 바로잡아야지.,0
105,근 삼십 년간 학교 위상 높여놨더니 쓰레기 대학으로 전락하고 있구만.,2
106,왜 또 어그로 끔?,0
107,아니 김치를 파오차이라고 표기 하잖아,0
108,아니 그게 뭔 소리래?,0
109,두 다리가 있는 데 왜 못가? 너만 힘드냐고.,2
110,심장병 있다니까 거짓말로 들려? 넌 안 아파봐서 그렇지. 저만 안다니까.,0
111,병 다 나았다며. 어제 농리공원에서 뛰어다닌 건 뭐니,0
112,나는 살찐 여자는 좀 별로인 것 같아.,0
113,"미안해, 내가 물건을 자주 잃어버려서...",0
114,아니야! 알지도 못하면서 함부로 말하지 마.,0
115,쟤는 또 시작이야?,0
116,"그냥 빌려주지 마, 이 나쁜 자식들아.",0
117,"야, 이 자식 표정 보소? 한 대 치겠는데?",0
118,상사 진짜 개빡치지 않냐,1
119,55세 이상이면 사회복지를 이용할수 있다매?,0
120,그러니까 말이야 왜 젊은사람들이 희생을 해야되냐고 ㅠ,0
121,막장 아니면 안 볼 거면서 호박씨 까기는,0
122,말도 안 돼.,0
123,난 백신 안 맞으래,0
124,10년 전 조선이랑 똑같구만,0
125,왜 택배기사는 저학력자들이 많을까?,0
126,그건 그런 것 같네,0
127,하필 어눌한 애가 짝꿍이야,2
128,나 오늘 생일이다,0
129,얘도 수컷인데 너무 참으니 힘든게지,3
130,이쁜이 함 먹으려다 꽃뱀에 물렸군 쯧쯧,3
131,쟤 말투가 이상하지 않아?,0
132,"응, 사용하는 말투가 중국 말투같아",0
133,쟤 탈북민이래,0
134,왜? 뭐 문제 있어?,0
135,아침 출근길에 개똥 밟음 ㅜㅜ,0
136,견주들은 똥 담을 봉투하나 들고 다니는게 그리 힘든건가,0
137,내 친구 고등학생 때 물리 가르쳤던 선생님이랑 결혼한대,0
138,열세살이나 어린 애가 여자로 보이냐고,0
139,와 그거 허락해 준 집안들도 신기하다,0
140,너는 왜 늘 그렇게 화가 나 있어? 진정해라.,0
141,우리 집에서 라면 먹고 갈 사람?,0
142,와우 하얀 빨통 굿,3
143,혼자 보기 아깝네 ㅁㅎ,0
144,강남에 사는 부자들의 특징이란 게 있다던데?,0
145,"설마, 전부 그런 것은 아니겠지?",0
146,넌 착하게 살아라.,0
147,저기 너 전남친 지나간다.,0
148,맞아 다신 상종도 하기 싫어.,2
149,아니 밥을 몇개나 먹는거야.,0
150,밥그릇이 너무 작잖아.,0
151,야 그거 기본 공기인데 무슨 소리야.,0
152,진짜 말이 심하다 너.,0
153,내가 틀린 말 했어?,0
154,아저씨 왜 여기다가 쓰레기를 버리세요,0
155,여기다 버리던 말던 아줌마가 무슨상관이에요?,0
156,저 앞에 쓰레기버리는데다가 가져다 버리세요,0
157,아줌마가 이땅 주인이라도 되요?,0
158,신경쓰지 말고 아줌마 할일이나 하세요,0
159,나 코로나 걸렸는데 니한테 기침해서 옮겨줄게 얼굴 딱 대,2
160,나만 걸릴 순 없지 같이 나락 가자 딱 대! ㅋㅋㅋㅋㅋ,2
161,내얼굴에 뭐하는 거야 어서 병원이나 가!,0
162,여자들은 왜이렇게 감정기복이 심할까?,0
163,너 일본 가보기나 하고 말하는거야?,0
164,나는 골수가 이건 망했네,0
165,그니까 걍 쓰레기 같은 애들이다,0
166,뭔 아시아 남자들은 스시녀 못 따먹어서 난리노,3
167,이쯤되면 좀 불쌍,0
168,면상부터 고쳐라 도저히 못 봐주겠다,0
169,제발 말하기 전에 거울부터 좀 봐라..,0
170,TV나오는 개그맨들 재수없지 않아?,0
171,난 개그맨들은 그냥 웃긴데?,0
172,티비 좀 그만봐~,0
173,요즘 재미있는 드라마 많이해,0
174,넌 얼굴에 기름기가 왜 그렇게 많아?,0
175,나도 모르겠어,0
176,그게 아니라 이건 예약한 손님 꺼라서 드릴 수가 없어요.,0
177,배임죄를 묻는데 횡령죄로 답하는 붕신. ㅋㅋㅋ,1
178,손가락 아파서 타자도 못 치겠다,0
179,요새 너무 우울한데 상담이나 받으러 가볼까?,0
180,나 이번에 소개팅 했는데 상대가 기독교래,0
181,나는 무교라서... 만나볼까 고민되네,0
182,눈사람 만들러 나가자.,0
183,난 노출많은여자들 보면 좀 헤픈느낌이 나더라..,0
184,그렇지? 내가 이상한게 아니었어,0
185,어떤 노래 말하는거야?,0
186,마늘 먹어서 그래.,0
187,아니 다들 인성이 너무했잖아 그냥 폐지했음 좋겠다,0
188,그거 장애인 차별 발언이야.,0
189,과대 광고 너무 심하네,0
190,근데 사실 니같은 ㅅㄲ도 사는데 쟤네라고 못 살까 ㅋㅋ,1
191,남탓 맙시다!!!! 국민이 무지해서 던진 표로 나온 결과입니다.,0
192,고민을 심각하게 해봐야 할 것 같아. 혼란스러워서 그래.,0
193,쿵쾅이들 또 시작이네,2
194,그들이 몰려온다,0
195,지진 일어나겠네ㅋㅋ,0
196,옆 팀 김대리 오늘도 한 판 하던데.,0
197,못생긴 여자들이 꼭 드세고 심술 가득이더라.,2
198,요즘은 남자도 페미니스트가 많아.,0
199,20대는 특히 그래.,0
200,난 남페미들 거기 떼야 된다고 생각한다.,2
201,살인자도 인권이 있다고 저 난리네,0
202,도대체 뭔 소리들인지 모르겠어,0
203,이미 사람을 죽인게 인간이길 포기한건데,0
204,진짜 세금아까워 죽겠다,0
205,각도로 봤을 때 머리통이 바퀴밑으로 깔린것 같은데?,2
206,요즘 드라마들 왜저러지,0
207,죄송합니다. 다시 하겠습니다.,0
208,마음이 예쁜 게 제일 좋은 거 아닐까,0
209,근데 진짜 임기 얼마 안남았네,0
210,이 물건 어디서 만든 거야?,0
211,잘 모르겠는데?,0
212,내가 멍청하다는 거냐?,0
213,뭐 듣기나름이지ㅋㅋ 왜 열심히 하냐?,0
214,서양 남자들은 진짜 다 잘생겼다,0
215,ㅋㅋㅋ차이가 심하긴 하지,0
216,다음 생엔 꼭 서양에 태어나야지,0
217,무보수지만 기꺼이 자기 에너지를 쏟잖아,0
218,굳이 중국 지들이 2차 문화 대혁명 일으키겠다는데 우리야 땡큐지,0
219,문화 대혁명이 아니라 문화 대파괴라고 하는 게 정확할 듯합니다,0
220,땡큐는 무슨 우리나라 게임 회사 다 망하는 건데,0
221,사람들이 그렇게 욕하는데 무서워서 심사를 할 수 있겠어?,0
222,애초에 알아서 잘 했으면 누가 욕하겠어?,0
223,이 남자 되게 착해,0
224,착하면 뭐하니,0
225,저 키 160에 80키로인데 남친 사귈 수 있을까요?,0
226,저 남자 근육봐,0
227,밤일 잘할 것 같은데?,3
228,근육 큰 남자들은 거기도 크겠지?,3
229,아무 분장도 안했는데?,0
230,그러게 말이야.,0
231,연예인들은 뭐가 잘났길래 돈을 저렇게 많이 버는거야...,0
232,너도 흙수저면서 말이 많다.,0
233,저도 커피 잘 타는데 제가 타 드릴게요.,0
234,코로나 환자들 옷에서 바이러스 옮으면 어떡해,2
235,당연히 기억나지 그 언니 유명했잖아,0
236,그니깐 학교 폭력 당한 친구들이 벼르고 있던데..,0
237,축구공은 둥글다.너 머리는 각졌다.,0
238,군인 대우 좀 잘해줘야 된다고 생각한다,0
239,쟤 왜 저렇게 말랐냐?,2
240,운동 안하고 게을리 살면 저렇게 되는 거지 뭐 ㅋㅋ,2
241,뚱뚱한 것도 문제지만 마른 것도 죄라고 생각한다,2
242,걍 억텐 끌어올리는 거 내가 다 민망해서 죽을 것 같음.,2
243,왜 ? 열심히 하는 모습 보기 좋은데?,0
244,그래도 너보단 낫지.,0
245,누가 그러니?,0
246,우리 엄마가 그런다 왜?,0
247,이 짤 누군지 아는 사람?,0
248,헤으응 꼴릿하다 누구야?,3
249,내 야동임 ㅋㅋ,3
250,오랜만에 국내여행 한번 다니고 싶네,0
251,안간지 너무 오래되서 좀이 쑤시네,0
252,어떤 직장에서 상사가 여직원의 몸을 만졌대.,0
253,장난 아니지.,0
254,내 보기엔 다 뻥 같던데.,0
255,"여가부에서 성매매 여성은 피해자, 매수한 남성은 범죄자로 규정해버렸네.",0
256,그럼 여자가 돈주고 남자가 돈 받은 관계는 뭐가 되는 거야?,0
257,한녀들은 왜 맨날 징징거리는 거냐?,0
258,지들 맘대로 안 되니까 여혐만 냅다 외치는 거지,2
259,집에서 넷플보면서 자는게 행복인데 왜?,0
260,으휴 성괴 얼굴 뜯어고칠 시간에 인성이나 가꾸지,0
261,그래놓고 얼굴 믿고 까부는거 진짜 어이 없어 주제 파악 못하고,0
262,아마 너가 평생 일해도 못 살 가능성이 높음.,0
263,남친이랑 합의 하에 영상 찍어서 돌려본거래,0
264,코로나 때문에 열심히 온라인으로 덕질 중이다,0
265,내가 걔 얼굴보고 만나냐?,0
266,미성년자 딸 두 명을 200차례 추행?,0
267,임신시키고 낙태까지 시켰대,0
268,왜 그렇게 생각하는데?,0
269,야 너 소개팅 받을 생각있냐?,0
270,이쁘면 받을게.,0
271,생각 없는 것들 다 구덩이로 밀어 넣어야 돼,2
272,올라가는데요,0
273,또 기계가 고장났네. 내려가다말고 또 올라가다니. 고쳤다더니 도대체 뭘 한거야,2
274,조선족 애가 저번에 술 자리에 말하는거 들으니 소름끼치더라,0
275,왜 뭐라고 했는데?,0
276,"조선족은 그냥 한국 말 하는 미개한 중국인이지, 동포니 뭐니 하는 헛소리 하지 마라",0
277,"진짜 식당에 조선족만 보이면, 중국으로 쫓아내고 싶어",0
278,선행할 거면 몰래 하든가 기사 동네방네 뿌리고 역겹다.,0
279,15년간 선행해 왔다는데 몰래 해야 한다느니 짖어댈 거면 니 인생부터 되돌아봐라.,0
280,내 인생을 니가 왜 신경쓰는데?,0
281,이미지 관리한답시고 맘에도 없는 선행하는 가식적인 연예인들이나 까라.,0
282,너 얼굴이 너무 창백한데?,0
283,내가 못먹고 다닌다고?,0
284,그걸 너가 어떻게 알았노?,0
285,저런 남자랑 딱 한 번만 하고 싶다,3
286,성장이 덜 된 건가?,0
287,남의 몸매 평가 좀 하지마,0
288,아휴 진짜 유치해서 못 봐주겠네. 안 하니만 못한 쇼를 왜하냐,0
289,성경책을 보기라도하냐?어찌 새책이냐?,0
290,"학교 폭력 가해자가 퇴학도 아니고 자퇴하는 걸로 끝난다니, 지건 마렵다.",2
291,초딩 따먹었는데 죽여준다,3
292,어떻게 그런 짓을 할 수가 있어?,0
293,이게 뭐가 어때서 그래,0
294,오늘도 왔더냐?,0
295,요즘 결혼하고 싶어,0
296,중국산 전자제품이 계속 폭발한다는대?,0
297,야 너 여사친 4명에 너 혼자인 모임에 나가는 게 정상인거라고 생각하냐?,0
298,아니 다 소꿉친구인데 뭐가 문제야,0
299,그렇게 의심하는게 오히려 나를 못 믿는다는 거 아니야?,0
300,와 이걸 이렇게 몰아가네 그래 내가 미안하다 찌질한 거였네,0
301,그래 헤어지자 이제 나도 피곤하다,0
302,이번 올림픽에서 축구팀 예선 탈락했잖아,0
303,너 과제 되게 잘했더라?,0
304,이제는 자기 몸을 못 겨눌 엄청난 고도비만도 군대 가더라,0
305,병원에서 장애 진단 나올 수준도 다 가더라,0
306,몸 멀쩡한 여자는 절대 안된다는거지,0
307,자기들은 국방 관련 어떤 것도 안하겠다는 보면 말이 안나오지,0
308,왜 무슨 일화가 있냐?,0
309,내일까지 과젠데 오늘 꼭 끝낸다! 매번 과제 할 때마다 마감 직전에 냈는데 이번엔 미리 할거야,0
310,그래 미리미리해 마음 불편하잖아 나는 과제 항상 일주일 전에 끝내 놓거든,0
311,아니 그런 뜻으로 말한거 아냐 사람마다 데드라인이 다른건데 난 미리 하는 타입이다 그거지..,0
312,저쩔티비가 뭔지 알아?,0
313,아니 뭔데?,0
314,저녁에 전화했었는데 바빴나보네,0
315,겜하느라 못봤지,0
316,남을 비하하는 말은 되도록 안했으면해,0
317,누가봐도 조작한 것 같은데,0
318,"맞지, 근데 요즘에 왤케 여학생이 많냐",0
319,이 친구 또 아프다는데 어쩌지?,0
320,난 그거보고 절대 안먹음,0
321,전에 만난다던 사람이랑 헤어졌어?,0
322,유치원 교사랑 치위생사는 전문대 졸업해도 되나?,0
323,오늘 옷이 왜 그렇게 야하냐?,3
324,클럽복장일 뿐인데 왜?,0
325,그렇게 벗고 가는거 맞아?,3
326,클럽에선 다 이렇게 입어,0
327,말하는 뽄새가 왜 그래?,0
328,아저씨 길에서 담배 피시면 어떡해요,0
329,말 좀 가려서 하시죠?,0
330,왜 나는 멋있던데 난 좋음!,0
331,네 꼭 그렇게 못생기고 허세 넘치는 남친련 만나라고 기도할게,0
332,할머니가 대학에 늦깎이 신입생으로 입학했대,0
333,오늘 등교길 너무 힘들었어,0
334,왜? 버스 막혀서?,0
335,아니 옆에 있는 양남 암내 지렸음,2
336,쟤 다음 달부터 자취한다던데?,0
337,ㅋㅋ오 그럼 쟤네 집에 놀러가자.,0
338,그래 쟤네 집에서 술 마시자고 해보자.,0
339,내 이상형이 자취하고 잘 취하는 여잔데 ^^,0
340,내가 요즘 이 걸그룹에 푹 빠졌어.,0
341,특히 이 그룹의 리더가 정말 마음에 들어.,0
342,근데 그 여돌이 담배를 피운다는 소문이 있더라.,0
343,"이 여돌, 호감이었는데 탈덕해야겠다.",0
344,오늘도 전화안받는다,0
345,와 오래 삐져있네 이때이 안받나,0
346,한번 삐지면 이애는 돌아오질 않네,0
347,니도 참대단하다 우찌 사귀노,0
348,헤어지라 그냥 못사귄다 그런애,0
349,솔직히 난 아직까지도 탈북자들 못 믿겠고 다 간첩 같음.,0
350,저 사람은 남한 와서 결혼도 했던데?,0
351,난 얘가 이쁜지 잘 모르겠어,0
352,밖에서 이 정도로 생긴 여자 절대 못 찾는데 웬 평가질?,0
353,흑인들 맨날 인종차별당한다는데 흑인도 황인 인종차별하잖아,0
354,얼른 과제해야 하는데 드라마가 너무 재미있네,0
355,너 오늘 무슨일 있냐?,0
356,너 얼평 오지네,0
357,내가 왜 열심히 운동하는 줄 아냐,0
358,너 오늘 나한테 아주 신랄하게 쳐 맞아 볼래?,2
359,그게 무슨 소리야?,0
360,나는 물 많은 여자가 좋아 그래야 좀 하는 맛도 있고 ㅋㅋ,3
361,원래 인간 체내 수분이 70퍼센트인데 ..,0
362,대통령 면전에 대고 “코로나 이전부터 경제가 개 같아요.” 이랬잖아.,0
363,야 오랜만이다.,0
364,그러게 진짜 오랜만이네.,0
365,너 옛날에 부려먹는 맛이 있었는데.,0
366,지금은 아니니까 그런 소리 그만해라.,0
367,어디 제대로 된 대통령감 좀 나왔으면 좋겠다.,0
368,어제 남친이랑 뷔페갔다가 싸웠어,0
369,요즘 애들은 진짜 최악인듯,0
370,에휴 내가 자식 낳으면 교육 똑바로 시켜야지,0
371,말로 했어도 됐는데 왜 고양이를 해침?,0
372,그딴 소리 하다가 캣맘도 페미도 늘어난 거 아님.,0
373,바바리맨이 나타났다!,0
374,아저씨 분발하세요~,0
375,ㅋㅋㅋㅋ 그니까 넘 역겹다 사진도 올리던데,0
376,뭘 그렇게 많이 먹어?,0
377,초딩 때 적어도 패 놓으면 걱정없는데.,2
378,건방지게 오빠한테 대들지 말라고 지금이라도 패야 함.,2
379,세상이 갈수록 무서워져!,0
380,나 이번에 심폐소생술 배우고 왔어,0
381,그거 가슴 사이 손바닥으로 누르는거 맞지?,0
382,어질어질하다 그져?,0
383,대체 왜 그런 생각을 하는 거야?,0
384,내 용문신 멋지지?,0
385,"나 이번 등산 참여할 건데, 같이 갈래?",0
386,말이 좀 심한 것 같아.,0
387,"저기요, 비누거품이 자꾸 튀니까 조금 조심해주세요",0
388,목욕탕에 왔으면 거품이 튈수도 있는거아니예요?,0
389,지가 불편하면 저쪽으로 가서 씻으면 될걸 찝찝하게 만지고 그래,0
390,내가 먼저 와서 씻고 있었잖아요.,0
391,비누나 밟고 머리나 터져 죽었으면 좋겠네,2
392,시험기간이라 커피 너무 많이 마셨나 잠이 안 오네,0
393,아니 자야 하는데도 잠이 안 와ㅜㅜ 어제 잠 설치다가 늦잠 잤어,0
394,쟤 좋아하는 애들은 그냥 몸만 보고 흥분하더라?,3
395,사형 왜 부활안함?,0
396,내말이.,0
397,지금 범죄자를 옹호하는 거야?,0
398,길거리에 잠옷 차림으로 돌아다니는 사람 보면 좀 특이한 거 같아,0
399,그리고 그 옷을 입고 다시 침대 들어가서 자는 건가?,0
400,그렇겠지? 으 더러워 세균 덩어리 아니냐? 그냥 바이러스 걸려서 뒤졌으면,0
401,헐.. DNA 자체가 그런거야?,0
402,코로나 사망자 보다 자영업자 자살자 수가 훨씬 많은 것이 팩트.,0
403,국민들이 아직도 멍청한 줄 아냐? 다음 선거 때 보자.,0
404,나 이 시험 또 떨어졌어,0
405,자꾸 이런식으로 거짓말하면 종아리를 때려버릴거야,2
406,잘 못 했어요 이제 안갈게요,0
407,그래 그래도 이번에는 잘못했으니 맞아야겠지?,2
408,이번엔 조회수 반영 안 하네,0
409,내가 뭘? 버릇없게 안했는데.,0
410,너는 진짜 재활용도 안 되는 그냥 찌끄레기다,0
411,그거봄? 비트코인으로 월급받는다던데,0
412,진짜임? 말도안돼;,0
413,성경책 다 읽을려면 얼마나 걸리나?,0
414,1주일? 한 달?,0
415,그런데 그런 건 목사한테 가서 물어봐야지.,0
416,뭐가 웃기다고 그렇게 웃어?,0
417,그럼 그 상황이 안 웃겨?,0
418,발로 살짝 찼는데 쌍코피 쫙 나버리노ㅋㅋ,2
419,딴따라가 뭐야?,0
420,배가 너무 고파서 힘이 없네,0
421,범죄자 머그샷 보고 잘생겼다고 좋아하는 건 좀 아닌 것 같은데,0
422,잘 생긴 게 죄는 아니잖아 ㅋㅋㅋ,0
423,저런 범죄자에게 잘생겼다고 빠져드는 여자들이 있다는게 충격적이다.,0
424,요즘 연락이 왜이렇게 뜸하냐? 바쁘냐?,0
425,나 지금 남친이랑 사이 좋은데 헤어지고 싶다,0
426,말의 앞뒤가 너무 딴판 아니야?,0
427,헤어지고 싶은 이유가 뭔데?,0
428,여사친이랑 연락하지 말랬더니 몰래 연락하는거야,0
429,그래서 누구냐니까 남자인 친구로 거짓말하더라,0
430,오늘 친구랑 약속있어서 다준비하고 막나왔는데 친구한테 못만난다고 연락왔어 미리연락을주던지 너무화난다,0
431,사정이있었긴한데..아 그래도 짜증나 이게뭐야ㅠㅠ 괜히준비했어,0
432,생리대에서 애벌레가 나왔어.,0
433,"야, 군대 가면 바퀴에, 좀벌레에, 진드기까지 없는 게 없어.",0
434,그냥 쥐쥐치고 다음 판 합시다~,0
435,그렇게 억울하면 네가 먼저 이 판 터뜨리지 그랬냐?,0
436,시청률은 낮아도 온라인에서 파급력 세면 잘 나가는 거 아닌가?,0
437,중국 음식은 안 먹어야 함,0
438,주방 오픈된 그런 중국집도 더러우려나?,0
439,머리가 너무 많이 빠져 어떡해ㅜㅜ,0
440,이정도면 빨리 병원 가 봐,0
441,댓글 상태 왜이런 거야..?,0
442,77 사이즈가 있어?,0
443,너 몰랐냐?,0
444,어. 완전 체중이 많으신 분인가?,0
445,심각하게 많지.,0
446,그사람 어머니는 뭐하셔?,0
447,시장에서 어물전 40년 하셨대,0
448,열심히 사시는 분에게 너무 심한 거 아니니?,0
449,내가 비위가 약해서 생선얘기듣자마자 나온말이야,0
450,무례한건 빨리 고치는편이 좋겠다,0
451,맨날 똑같은 멜로 영화 식상하지도 않냐,0
452,헛소리하지마라 다 너같은 줄 아냐,1
453,저 군대가면 연예인 있다더라,0
454,우리나라 교회 너무 많아 좀 줄여야 해,0
455,저 드라마 여주인공은 남자한테 몸만 팔려고 하네,3
456,법리적으로 따져봤을 때 그렇다는 거 아니야,0
457,법이 잘못되었으면 고치는 게 맞지 않냐,0
458,부모님 속 그만 썩히고 알바라도 한 번 해봐라.,0
459,자 내마누라 버지를 빨아보세여,3
460,괜찮으세요?이제 시작할까여?,3
461,네 빠세여 제가 시키는대로만 하시면 되요,3
462,네 사모님 빨아도 되나여?,3
463,마누라는 말을안해요 제 지시에 따르세여,0
464,네 버지 부터 가슴까지 침으로 도배해드리께요,3
465,할수있는 스킬을 써서 내마누라를 흥분시키세요,3
466,빠는게 제 전문이라 잘지켜보기나 하세요,3
467,왜 이렇게 준비를 늦게 하니,0
468,이 정도면 빨리한건데?,0
469,아 소고기 먹고 싶다.,0
470,이번 경선 결과도 마찬가지 겠지?,0
471,출산율 낮은게 진짜 문제긴한갑다,0
472,현역들이 부족하니까 현역판정 넓혀서 공익가야할사람도 현역보낸다더라,0
473,그렇지 지금도 겁나 예쁘지,0
474,휴게소 수수료 비싼 거 봤냐?,0
475,나 이번에 소득분위 2분위 받을 정도로 우리집 가난하거든?,0
476,아 진짜 다른 애들보다 출발선 늦는거 진짜 개꼴받는다.,0
477,뭐 하나 제대로 받을 수도 없고.,0
478,그런 생각을 가지지 말고 지금 본인 위치에서 뭘 더 열심히 해야 하는지 파악해야지,0
479,낳아주신 것만으로도 감사하다고 말씀드려도 모잘라,0
480,그런말들은 부모님은 얼마나 마음이 아프시겠냐.,0
481,너네 부모님은 너같은거 제대로 키워 볼려고 아등바등 하셨을텐데.,0
482,카페에서도 그런 인간 많음,0
483,저거 인기 많고 돈만 많으면 뭐하냐,0
484,난 그래도 돈 많고 인기 많은 게 훨씬 나을 거 같은데?,0
485,엄마한테 조상 안 모시는 건 짐승이나 다를 바 없다고 난리임ㅋㅋ,0
486,아니 왜 남의 집 딸한테 모시라고 난리시냐,0
487,"흠좀무... 물론 사실은 아니겠지만, 불신이 그만큼 크단 얘기지.",0
488,"그건 다른 얘기지, 핵심은 선택의 자유를 달라는 거야.",0
489,볼 품도 없는 데 뭘 그렇게 거울 앞에 서서 오래 있니?,2
490,아깐 한가했잖아. 너만 거울 써? 남들이  뒤에 줄서서 기다리잖아,2
