,0,1
48,그 말은 좌파 성향의 지지자들을 비하하는 표현이야,0
49,좌파를 싫어해서 일부러 비하용어를 사용하는 거야,0
50,너도 OO봤어?,0
51,나도 그거 재밌게 봤지,0
52,요즘 군대도 진짜 그럴까?,0
53,요즘 군대도 더하면 더했지,0
54,우리나라 언론은 OO의 무식에 집단 감염됐나 봐.,0
55,OO 보고 20대에 금수저에 오른 특권층이래.,0
56,금수저 물고 태어났다는 말은 부모가 부자라는 뜻인 거 몰라?,0
57,저런 말을 했는데 언론은 지들도 몰라서 그러는지 입을 꾹 다물고 있다는 거지.,0
58,ㅋㅋㅋㅋㅋ 연애코치들이 왜저래,0
59,사장님 음식에서 이상한 냄새가 나요,0
60,어디요 괜찮은데요,0
61,약간 상한냄새나는데 잘 맡아보세요,0
62,이건 상한게 아니라 음식냄새입니다,0
63,손님사유로 바꾸는거라 이음식도 계산합니다,0
64,무슨 소리에요 음식을 먹지도 안았는데,0
65,기분나빠 갈테니 음식취소에요,0
66,그래도앞에 음식값은 주고 가시요,0
67,이탈리아 한복판에서 속옷 시위 하는 거 봤어?,0
68,구조조정된 여승무원들이 그러는 거래,0
69,근데 걔네는 해직 문제를 왜 그런 방식으로 해결하려고 그러지?,0
70,우리나라 여자 배구는 선수층이 얕은데다가 이제 김연경도 없으니 쉽지 않지,0
71,그니까 아직도 배구 올려쳐주는 애들은 경기 보기는 하는 건가,0
72,아 배구 잘만 하면 진짜 재밌는 스포츠인데,0
73,문과 애들 불쌍해서 어떡하냐,0
74,신성한 운동장에서 화장을 처하고 있네?,0
75,서울에 타지 사람들 좀 안 놀러 왔으면 좋겠다,0
76,왜? 나는 좋던데,0
77,그니까 나도 아이돌 해도 되겠어,0
78,SNS 보면 요즘 다 유행하는 춤 추는 거 올리던데 왜 다 우르르르 따라댕기는 거냐,0
79,비트박스 하는 애들 어떻게 생각해 ?,0
80,와 ㅋㅋ 난 되게 멋지게 생각하고 있었는데 너는 이상하게 생각하는구나,0
81,폭행인데 고의가 아니라는건 무슨말이지?,0
82,그냥 쳐놓고 실수였어요 이랬겠지 ㅋㅋㅋ,0
83,너도 한번 쳐맞아볼래?,1
84,ㅋㅋ야 진짜 옛날에는 경찰들 비리 어마어마 했대.,0
85,이거 보면 죽는 영상 아니냐,0
86,아니 클수도 있지 왜그래?,0
87,너 말 듣고 나니까 기분이 좀 안좋아지려고해,0
88,그 여자 10살 연하를 만난대,0
89,미용실 가서 머리 망치는 애들 보면 어떻게 생각해 ?,0
90,너느 말을 그렇게 하냐 망할수도 있지 너의 말에 공감 할수가 없어,0
91,저런 기사 쓰는거 보니 기자되기 참 쉽다,0
92,오늘 뉴스 봄?,0
93,요즘 경상도에서 사건사고 많이 터지네,0
94,아.. 그러긴 한데 정말 열심히 준비했더라,0
95,계속 노는 줄만 알았는데 그게 아니었나 보네,0
96,응 옆에서 지켜봤는데 고생 정말 많이 했어,0
97,내년에는 꼭 붙었으면 좋겠다,0
98,아이한테 화내지 마세요,0
99,말로 이야기 하셔도 충분합니다.,0
100,아이들은 감정 쓰레기통이 아니예요,0
101,그냥 가던길 가세요,0
102,ㅋㅋ 겜 못하면 져야지 벌어지야 ㅋㅋ,1
103,뭐래 1대1 뜰래 ? 현피 뜨면 그냥 바로 잦밥인데 aㅏ가리 터노,1
104,이제야 일본 총리랑 대통령이랑 통화한대,0
105,참 얼어붙은 관계가 오래 가는구나.,0
106,북한한테 하는 거 반만 해도 이미 화해했을걸,0
107,그나마 OO보다 낫네.,0
108,대학이 쓰레기 취급받는데 당연히 바로잡아야지.,0
109,OO는 똥통대학이라고 했는데.,0
110,이 OO유튜버 뭐냐?,0
111,왜 또 어그로 끔?,0
112,아니 김치를 파오차이라고 표기 하잖아,0
113,아니 그게 뭔 소리래?,0
114,심장병 있다니까 거짓말로 들려? 넌 안 아파봐서 그렇지. 저만 안다니까.,0
115,병 다 나았다며. 어제 농리공원에서 뛰어다닌 건 뭐니,0
116,OO 은근 나이많다 진짜 동안이네,0
117,나는 살찐 여자는 좀 별로인 것 같아.,0
118,"OO아, 혹시 지우개좀 빌려줄 수 있니?",0
119,"미안해, 내가 물건을 자주 잃어버려서...",0
120,아니야! 알지도 못하면서 함부로 말하지 마.,0
121,OO 네가 달동네 사는 거 우리반에 모르는 애 없어.,0
122,"야, OO 또 지우개 빌려달란다.",0
123,쟤는 또 시작이야?,0
124,"그냥 빌려주지 마, 이 나쁜 자식들아.",0
125,"야, 이 자식 표정 보소? 한 대 치겠는데?",0
126,상사 진짜 개빡치지 않냐,1
127,55세 이상이면 사회복지를 이용할수 있다매?,0
128,그러니까 말이야 왜 젊은사람들이 희생을 해야되냐고 ㅠ,0
129,OO 길 다시 복귀시켜라,0
130,막장 아니면 안 볼 거면서 호박씨 까기는,0
131,말도 안 돼.,0
132,난 백신 안 맞으래,0
133,10년 전 조선이랑 똑같구만,0
134,왜 택배기사는 저학력자들이 많을까?,0
135,그건 그런 것 같네,0
136,스우파 OO 학교폭력으로 폭로 당했대,0
137,나 오늘 생일이다,0
138,얘도 수컷인데 너무 참으니 힘든게지,2
139,이쁜이 함 먹으려다 꽃뱀에 물렸군 쯧쯧,2
140,쟤 말투가 이상하지 않아?,0
141,"응, 사용하는 말투가 중국 말투같아",0
142,쟤 탈북민이래,0
143,왜? 뭐 문제 있어?,0
144,아침 출근길에 개똥 밟음 ㅜㅜ,0
145,견주들은 똥 담을 봉투하나 들고 다니는게 그리 힘든건가,0
146,내 친구 고등학생 때 물리 가르쳤던 선생님이랑 결혼한대,0
147,열세살이나 어린 애가 여자로 보이냐고,0
148,와 그거 허락해 준 집안들도 신기하다,0
149,너는 왜 늘 그렇게 화가 나 있어? 진정해라.,0
150,우리 집에서 라면 먹고 갈 사람?,0
151,와우 하얀 빨통 굿,2
152,혼자 보기 아깝네 ㅁㅎ,0
153,강남에 사는 부자들의 특징이란 게 있다던데?,0
154,"설마, 전부 그런 것은 아니겠지?",0
155,넌 착하게 살아라.,0
156,저기 너 전남친 지나간다.,0
157,아니 밥을 몇개나 먹는거야.,0
158,밥그릇이 너무 작잖아.,0
159,야 그거 기본 공기인데 무슨 소리야.,0
160,진짜 말이 심하다 너.,0
161,내가 틀린 말 했어?,0
162,아저씨 왜 여기다가 쓰레기를 버리세요,0
163,여기다 버리던 말던 아줌마가 무슨상관이에요?,0
164,저 앞에 쓰레기버리는데다가 가져다 버리세요,0
165,아줌마가 이땅 주인이라도 되요?,0
166,신경쓰지 말고 아줌마 할일이나 하세요,0
167,나 코로나 걸렸는데 니한테 기침해서 옮겨줄게 얼굴 딱 대,1
168,나만 걸릴 순 없지 같이 나락 가자 딱 대! ㅋㅋㅋㅋㅋ,1
169,내얼굴에 뭐하는 거야 어서 병원이나 가!,0
170,여자들은 왜이렇게 감정기복이 심할까?,0
171,너 일본 가보기나 하고 말하는거야?,0
172,나는 골수가 이건 망했네,0
173,그니까 걍 쓰레기 같은 애들이다,0
174,뭔 아시아 남자들은 스시녀 못 따먹어서 난리노,2
175,이쯤되면 좀 불쌍,0
176,면상부터 고쳐라 도저히 못 봐주겠다,0
177,제발 말하기 전에 거울부터 좀 봐라..,0
178,TV나오는 개그맨들 재수없지 않아?,0
179,난 개그맨들은 그냥 웃긴데?,0
180,티비 좀 그만봐~,0
181,요즘 재미있는 드라마 많이해,0
182,넌 얼굴에 기름기가 왜 그렇게 많아?,0
183,나도 모르겠어,0
184,그게 아니라 이건 예약한 손님 꺼라서 드릴 수가 없어요.,0
185,OO 개발에서 1원도 안 가졌다고 큰소리친다.,0
186,OO는 1원이라도 받아서 뇌물죄냐?,0
187,배임죄를 묻는데 횡령죄로 답하는 붕신. ㅋㅋㅋ,1
188,손가락 아파서 타자도 못 치겠다,0
189,요새 너무 우울한데 상담이나 받으러 가볼까?,0
190,나 이번에 소개팅 했는데 상대가 기독교래,0
191,나는 무교라서... 만나볼까 고민되네,0
192,눈사람 만들러 나가자.,0
193,난 노출많은여자들 보면 좀 헤픈느낌이 나더라..,0
194,그렇지? 내가 이상한게 아니었어,0
195,어떤 노래 말하는거야?,0
196,마늘 먹어서 그래.,0
197,OO 다음 주에 또 왕따 아니라고 부인하고 시작하겠지,0
198,아니 다들 인성이 너무했잖아 그냥 폐지했음 좋겠다,0
199,그거 장애인 차별 발언이야.,0
200,과대 광고 너무 심하네,0
201,근데 사실 니같은 ㅅㄲ도 사는데 쟤네라고 못 살까 ㅋㅋ,1
202,남탓 맙시다!!!! 국민이 무지해서 던진 표로 나온 결과입니다.,0
203,고민을 심각하게 해봐야 할 것 같아. 혼란스러워서 그래.,0
204,그들이 몰려온다,0
205,지진 일어나겠네ㅋㅋ,0
206,옆 팀 김대리 오늘도 한 판 하던데.,0
207,요즘은 남자도 페미니스트가 많아.,0
208,20대는 특히 그래.,0
209,살인자도 인권이 있다고 저 난리네,0
210,도대체 뭔 소리들인지 모르겠어,0
211,이미 사람을 죽인게 인간이길 포기한건데,0
212,진짜 세금아까워 죽겠다,0
213,각도로 봤을 때 머리통이 바퀴밑으로 깔린것 같은데?,1
214,요즘 드라마들 왜저러지,0
215,죄송합니다. 다시 하겠습니다.,0
216,마음이 예쁜 게 제일 좋은 거 아닐까,0
217,OO전대통령 평가했더라,0
218,근데 진짜 임기 얼마 안남았네,0
219,이 물건 어디서 만든 거야?,0
220,잘 모르겠는데?,0
221,내가 멍청하다는 거냐?,0
222,뭐 듣기나름이지ㅋㅋ 왜 열심히 하냐?,0
223,서양 남자들은 진짜 다 잘생겼다,0
224,ㅋㅋㅋ차이가 심하긴 하지,0
225,다음 생엔 꼭 서양에 태어나야지,0
226,무보수지만 기꺼이 자기 에너지를 쏟잖아,0
227,굳이 중국 지들이 2차 문화 대혁명 일으키겠다는데 우리야 땡큐지,0
228,문화 대혁명이 아니라 문화 대파괴라고 하는 게 정확할 듯합니다,0
229,땡큐는 무슨 우리나라 게임 회사 다 망하는 건데,0
230,옆에 OO 눈치만 보다가 한 마디씩 던지던데.,0
231,사람들이 그렇게 욕하는데 무서워서 심사를 할 수 있겠어?,0
232,애초에 알아서 잘 했으면 누가 욕하겠어?,0
233,이 남자 되게 착해,0
234,착하면 뭐하니,0
235,저 키 160에 80키로인데 남친 사귈 수 있을까요?,0
236,저 남자 근육봐,0
237,밤일 잘할 것 같은데?,2
238,근육 큰 남자들은 거기도 크겠지?,2
239,아무 분장도 안했는데?,0
240,그러게 말이야.,0
241,연예인들은 뭐가 잘났길래 돈을 저렇게 많이 버는거야...,0
242,너도 흙수저면서 말이 많다.,0
243,저도 커피 잘 타는데 제가 타 드릴게요.,0
244,우리 학교에 OO이 언니 기억남?,0
245,당연히 기억나지 그 언니 유명했잖아,0
246,그 언니 연예인 한다고 OO로 고등학교 갔잖아 기획사 들어갔더라,0
247,그니깐 학교 폭력 당한 친구들이 벼르고 있던데..,0
248,축구공은 둥글다.너 머리는 각졌다.,0
249,군인 대우 좀 잘해줘야 된다고 생각한다,0
250,왜 ? 열심히 하는 모습 보기 좋은데?,0
251,그래도 너보단 낫지.,0
252,누가 그러니?,0
253,우리 엄마가 그런다 왜?,0
254,이 짤 누군지 아는 사람?,0
255,헤으응 꼴릿하다 누구야?,2
256,내 야동임 ㅋㅋ,2
257,오랜만에 국내여행 한번 다니고 싶네,0
258,안간지 너무 오래되서 좀이 쑤시네,0
259,어떤 직장에서 상사가 여직원의 몸을 만졌대.,0
260,OO 애들이 진짜 주먹이 그렇게 쎄냐?,0
261,장난 아니지.,0
262,내 보기엔 다 뻥 같던데.,0
263,"여가부에서 성매매 여성은 피해자, 매수한 남성은 범죄자로 규정해버렸네.",0
264,그럼 여자가 돈주고 남자가 돈 받은 관계는 뭐가 되는 거야?,0
265,한녀들은 왜 맨날 징징거리는 거냐?,0
266,집에서 넷플보면서 자는게 행복인데 왜?,0
267,으휴 성괴 얼굴 뜯어고칠 시간에 인성이나 가꾸지,0
268,그래놓고 얼굴 믿고 까부는거 진짜 어이 없어 주제 파악 못하고,0
269,내가 뭘 하면 OO에 집을 살 수 있을까?,0
270,아마 너가 평생 일해도 못 살 가능성이 높음.,0
271,남친이랑 합의 하에 영상 찍어서 돌려본거래,0
272,OO덕질 열심히 하고 있냐?,0
273,코로나 때문에 열심히 온라인으로 덕질 중이다,0
274,내가 걔 얼굴보고 만나냐?,0
275,미성년자 딸 두 명을 200차례 추행?,0
276,임신시키고 낙태까지 시켰대,0
277,왜 그렇게 생각하는데?,0
278,야 너 소개팅 받을 생각있냐?,0
279,이쁘면 받을게.,0
280,생각 없는 것들 다 구덩이로 밀어 넣어야 돼,1
281,올라가는데요,0
282,조선족 애가 저번에 술 자리에 말하는거 들으니 소름끼치더라,0
283,왜 뭐라고 했는데?,0
284,"조선족은 그냥 한국 말 하는 미개한 중국인이지, 동포니 뭐니 하는 헛소리 하지 마라",0
285,"진짜 식당에 조선족만 보이면, 중국으로 쫓아내고 싶어",0
286,선행할 거면 몰래 하든가 기사 동네방네 뿌리고 역겹다.,0
287,15년간 선행해 왔다는데 몰래 해야 한다느니 짖어댈 거면 니 인생부터 되돌아봐라.,0
288,내 인생을 니가 왜 신경쓰는데?,0
289,이미지 관리한답시고 맘에도 없는 선행하는 가식적인 연예인들이나 까라.,0
290,너 얼굴이 너무 창백한데?,0
291,내가 못먹고 다닌다고?,0
292,그걸 너가 어떻게 알았노?,0
293,저런 남자랑 딱 한 번만 하고 싶다,2
294,성장이 덜 된 건가?,0
295,남의 몸매 평가 좀 하지마,0
296,아휴 진짜 유치해서 못 봐주겠네. 안 하니만 못한 쇼를 왜하냐,0
297,성경책을 보기라도하냐?어찌 새책이냐?,0
298,"학교 폭력 가해자가 퇴학도 아니고 자퇴하는 걸로 끝난다니, 지건 마렵다.",1
299,초딩 따먹었는데 죽여준다,2
300,어떻게 그런 짓을 할 수가 있어?,0
301,이게 뭐가 어때서 그래,0
302,오늘도 왔더냐?,0
303,요즘 결혼하고 싶어,0
304,중국산 전자제품이 계속 폭발한다는대?,0
305,야 너 여사친 4명에 너 혼자인 모임에 나가는 게 정상인거라고 생각하냐?,0
306,아니 다 소꿉친구인데 뭐가 문제야,0
307,그렇게 의심하는게 오히려 나를 못 믿는다는 거 아니야?,0
308,와 이걸 이렇게 몰아가네 그래 내가 미안하다 찌질한 거였네,0
309,그래 헤어지자 이제 나도 피곤하다,0
310,이번 올림픽에서 축구팀 예선 탈락했잖아,0
311,너 과제 되게 잘했더라?,0
312,이제는 자기 몸을 못 겨눌 엄청난 고도비만도 군대 가더라,0
313,병원에서 장애 진단 나올 수준도 다 가더라,0
314,몸 멀쩡한 여자는 절대 안된다는거지,0
315,자기들은 국방 관련 어떤 것도 안하겠다는 보면 말이 안나오지,0
316,왜 무슨 일화가 있냐?,0
317,내일까지 과젠데 오늘 꼭 끝낸다! 매번 과제 할 때마다 마감 직전에 냈는데 이번엔 미리 할거야,0
318,그래 미리미리해 마음 불편하잖아 나는 과제 항상 일주일 전에 끝내 놓거든,0
319,아니 그런 뜻으로 말한거 아냐 사람마다 데드라인이 다른건데 난 미리 하는 타입이다 그거지..,0
320,저쩔티비가 뭔지 알아?,0
321,아니 뭔데?,0
322,저녁에 전화했었는데 바빴나보네,0
323,겜하느라 못봤지,0
324,남을 비하하는 말은 되도록 안했으면해,0
325,누가봐도 조작한 것 같은데,0
326,"맞지, 근데 요즘에 왤케 여학생이 많냐",0
327,OO 낙마만 기다리는듯,0
328,이 친구 또 아프다는데 어쩌지?,0
329,난 그거보고 절대 안먹음,0
330,전에 만난다던 사람이랑 헤어졌어?,0
331,유치원 교사랑 치위생사는 전문대 졸업해도 되나?,0
332,오늘 옷이 왜 그렇게 야하냐?,2
333,클럽복장일 뿐인데 왜?,0
334,그렇게 벗고 가는거 맞아?,2
335,클럽에선 다 이렇게 입어,0
336,말하는 뽄새가 왜 그래?,0
337,아저씨 길에서 담배 피시면 어떡해요,0
338,말 좀 가려서 하시죠?,0
339,OO 진짜 너무 웃기지 않아? 병 걸렸다고 하는 거 진심인 듯,0
340,왜 나는 멋있던데 난 좋음!,0
341,네 꼭 그렇게 못생기고 허세 넘치는 남친련 만나라고 기도할게,0
342,할머니가 대학에 늦깎이 신입생으로 입학했대,0
343,오늘 등교길 너무 힘들었어,0
344,왜? 버스 막혀서?,0
345,쟤 다음 달부터 자취한다던데?,0
346,ㅋㅋ오 그럼 쟤네 집에 놀러가자.,0
347,그래 쟤네 집에서 술 마시자고 해보자.,0
348,내 이상형이 자취하고 잘 취하는 여잔데 ^^,0
349,내가 요즘 이 걸그룹에 푹 빠졌어.,0
350,특히 이 그룹의 리더가 정말 마음에 들어.,0
351,근데 그 여돌이 담배를 피운다는 소문이 있더라.,0
352,"이 여돌, 호감이었는데 탈덕해야겠다.",0
353,오늘도 전화안받는다,0
354,와 오래 삐져있네 이때이 안받나,0
355,한번 삐지면 이애는 돌아오질 않네,0
356,니도 참대단하다 우찌 사귀노,0
357,헤어지라 그냥 못사귄다 그런애,0
358,솔직히 난 아직까지도 탈북자들 못 믿겠고 다 간첩 같음.,0
359,저 사람은 남한 와서 결혼도 했던데?,0
360,난 얘가 이쁜지 잘 모르겠어,0
361,밖에서 이 정도로 생긴 여자 절대 못 찾는데 웬 평가질?,0
362,흑인들 맨날 인종차별당한다는데 흑인도 황인 인종차별하잖아,0
363,얼른 과제해야 하는데 드라마가 너무 재미있네,0
364,너 오늘 무슨일 있냐?,0
365,너 얼평 오지네,0
366,내가 왜 열심히 운동하는 줄 아냐,0
367,너 오늘 나한테 아주 신랄하게 쳐 맞아 볼래?,1
368,그게 무슨 소리야?,0
369,나는 물 많은 여자가 좋아 그래야 좀 하는 맛도 있고 ㅋㅋ,2
370,원래 인간 체내 수분이 70퍼센트인데 ..,0
371,OO 시장방문 때 그 아줌마 대박이더라.,0
372,대통령 면전에 대고 “코로나 이전부터 경제가 개 같아요.” 이랬잖아.,0
373,야 오랜만이다.,0
374,그러게 진짜 오랜만이네.,0
375,너 옛날에 부려먹는 맛이 있었는데.,0
376,지금은 아니니까 그런 소리 그만해라.,0
377,"OO 기껏 뽑아 놨더니, 너무 실망스럽다",0
378,그러게 누가 OO 뽑으랬니?,0
379,OO이 정치를 이지경으로 망쳐놓을 지 누가 알았겠냐...,0
380,어디 제대로 된 대통령감 좀 나왔으면 좋겠다.,0
381,어제 남친이랑 뷔페갔다가 싸웠어,0
382,요즘 애들은 진짜 최악인듯,0
383,에휴 내가 자식 낳으면 교육 똑바로 시켜야지,0
384,말로 했어도 됐는데 왜 고양이를 해침?,0
385,그딴 소리 하다가 캣맘도 페미도 늘어난 거 아님.,0
386,바바리맨이 나타났다!,0
387,아저씨 분발하세요~,0
388,ㅋㅋㅋㅋ 그니까 넘 역겹다 사진도 올리던데,0
389,뭘 그렇게 많이 먹어?,0
390,초딩 때 적어도 패 놓으면 걱정없는데.,1
391,건방지게 오빠한테 대들지 말라고 지금이라도 패야 함.,1
392,세상이 갈수록 무서워져!,0
393,나 이번에 심폐소생술 배우고 왔어,0
394,그거 가슴 사이 손바닥으로 누르는거 맞지?,0
395,어질어질하다 그져?,0
396,대체 왜 그런 생각을 하는 거야?,0
397,내 용문신 멋지지?,0
398,"나 이번 등산 참여할 건데, 같이 갈래?",0
399,말이 좀 심한 것 같아.,0
400,"저기요, 비누거품이 자꾸 튀니까 조금 조심해주세요",0
401,목욕탕에 왔으면 거품이 튈수도 있는거아니예요?,0
402,지가 불편하면 저쪽으로 가서 씻으면 될걸 찝찝하게 만지고 그래,0
403,내가 먼저 와서 씻고 있었잖아요.,0
404,비누나 밟고 머리나 터져 죽었으면 좋겠네,1
405,시험기간이라 커피 너무 많이 마셨나 잠이 안 오네,0
406,아니 자야 하는데도 잠이 안 와ㅜㅜ 어제 잠 설치다가 늦잠 잤어,0
407,쟤 좋아하는 애들은 그냥 몸만 보고 흥분하더라?,2
408,사형 왜 부활안함?,0
409,내말이.,0
410,지금 범죄자를 옹호하는 거야?,0
411,길거리에 잠옷 차림으로 돌아다니는 사람 보면 좀 특이한 거 같아,0
412,그리고 그 옷을 입고 다시 침대 들어가서 자는 건가?,0
413,그렇겠지? 으 더러워 세균 덩어리 아니냐? 그냥 바이러스 걸려서 뒤졌으면,0
414,OO인들 잘 안 씻는다며? 왜 그러는 거야?,0
415,헐.. DNA 자체가 그런거야?,0
416,코로나 사망자 보다 자영업자 자살자 수가 훨씬 많은 것이 팩트.,0
417,국민들이 아직도 멍청한 줄 아냐? 다음 선거 때 보자.,0
418,나 이 시험 또 떨어졌어,0
419,자꾸 이런식으로 거짓말하면 종아리를 때려버릴거야,1
420,잘 못 했어요 이제 안갈게요,0
421,그래 그래도 이번에는 잘못했으니 맞아야겠지?,1
422,이번엔 조회수 반영 안 하네,0
423,내가 뭘? 버릇없게 안했는데.,0
424,너는 진짜 재활용도 안 되는 그냥 찌끄레기다,0
425,그거봄? 비트코인으로 월급받는다던데,0
426,진짜임? 말도안돼;,0
427,성경책 다 읽을려면 얼마나 걸리나?,0
428,1주일? 한 달?,0
429,그런데 그런 건 목사한테 가서 물어봐야지.,0
430,뭐가 웃기다고 그렇게 웃어?,0
431,그럼 그 상황이 안 웃겨?,0
432,발로 살짝 찼는데 쌍코피 쫙 나버리노ㅋㅋ,1
433,딴따라가 뭐야?,0
434,배가 너무 고파서 힘이 없네,0
435,범죄자 머그샷 보고 잘생겼다고 좋아하는 건 좀 아닌 것 같은데,0
436,잘 생긴 게 죄는 아니잖아 ㅋㅋㅋ,0
437,저런 범죄자에게 잘생겼다고 빠져드는 여자들이 있다는게 충격적이다.,0
438,요즘 연락이 왜이렇게 뜸하냐? 바쁘냐?,0
439,나 지금 남친이랑 사이 좋은데 헤어지고 싶다,0
440,말의 앞뒤가 너무 딴판 아니야?,0
441,헤어지고 싶은 이유가 뭔데?,0
442,여사친이랑 연락하지 말랬더니 몰래 연락하는거야,0
443,그래서 누구냐니까 남자인 친구로 거짓말하더라,0
444,오늘 친구랑 약속있어서 다준비하고 막나왔는데 친구한테 못만난다고 연락왔어 미리연락을주던지 너무화난다,0
445,사정이있었긴한데..아 그래도 짜증나 이게뭐야ㅠㅠ 괜히준비했어,0
446,생리대에서 애벌레가 나왔어.,0
447,"야, 군대 가면 바퀴에, 좀벌레에, 진드기까지 없는 게 없어.",0
448,그냥 쥐쥐치고 다음 판 합시다~,0
449,그렇게 억울하면 네가 먼저 이 판 터뜨리지 그랬냐?,0
450,시청률은 낮아도 온라인에서 파급력 세면 잘 나가는 거 아닌가?,0
451,중국 음식은 안 먹어야 함,0
452,주방 오픈된 그런 중국집도 더러우려나?,0
453,머리가 너무 많이 빠져 어떡해ㅜㅜ,0
454,이정도면 빨리 병원 가 봐,0
455,댓글 상태 왜이런 거야..?,0
456,77 사이즈가 있어?,0
457,너 몰랐냐?,0
458,어. 완전 체중이 많으신 분인가?,0
459,심각하게 많지.,0
460,그사람 어머니는 뭐하셔?,0
461,시장에서 어물전 40년 하셨대,0
462,열심히 사시는 분에게 너무 심한 거 아니니?,0
463,내가 비위가 약해서 생선얘기듣자마자 나온말이야,0
464,무례한건 빨리 고치는편이 좋겠다,0
465,맨날 똑같은 멜로 영화 식상하지도 않냐,0
466,헛소리하지마라 다 너같은 줄 아냐,1
467,저 군대가면 연예인 있다더라,0
468,우리나라 교회 너무 많아 좀 줄여야 해,0
469,저 드라마 여주인공은 남자한테 몸만 팔려고 하네,2
470,법리적으로 따져봤을 때 그렇다는 거 아니야,0
471,법이 잘못되었으면 고치는 게 맞지 않냐,0
472,부모님 속 그만 썩히고 알바라도 한 번 해봐라.,0
473,자 내마누라 버지를 빨아보세여,2
474,괜찮으세요?이제 시작할까여?,2
475,네 빠세여 제가 시키는대로만 하시면 되요,2
476,네 사모님 빨아도 되나여?,2
477,마누라는 말을안해요 제 지시에 따르세여,0
478,네 버지 부터 가슴까지 침으로 도배해드리께요,2
479,할수있는 스킬을 써서 내마누라를 흥분시키세요,2
480,빠는게 제 전문이라 잘지켜보기나 하세요,2
481,왜 이렇게 준비를 늦게 하니,0
482,이 정도면 빨리한건데?,0
483,아 소고기 먹고 싶다.,0
484,OO 요새 방송 많이 나오던데 귀엽더라,0
485,이번 경선 결과도 마찬가지 겠지?,0
486,출산율 낮은게 진짜 문제긴한갑다,0
487,현역들이 부족하니까 현역판정 넓혀서 공익가야할사람도 현역보낸다더라,0
488,나는 세상에서 OO가 제일 부러워,0
489,그렇지 지금도 겁나 예쁘지,0
490,휴게소 수수료 비싼 거 봤냐?,0
491,나 이번에 소득분위 2분위 받을 정도로 우리집 가난하거든?,0
492,아 진짜 다른 애들보다 출발선 늦는거 진짜 개꼴받는다.,0
493,뭐 하나 제대로 받을 수도 없고.,0
494,그런 생각을 가지지 말고 지금 본인 위치에서 뭘 더 열심히 해야 하는지 파악해야지,0
495,낳아주신 것만으로도 감사하다고 말씀드려도 모잘라,0
496,그런말들은 부모님은 얼마나 마음이 아프시겠냐.,0
