,0,1,2,3
16,여자 배달시켰냐? 떡감 어떤데? 나는 두명 불러줘,2,"['여자', '배달', '시키', '었', '냐', '?', '떡', '감', '어떻', '은데', '?', '나', '는', '두', '명', '부르', '어', '주', '어']","떡감,떡,"
17,계집애한테 피싸개가 강림하는 날이라 그런 가봄,2,"['계집애', '한테', '피싸개', '가', '강림', '하', '는', '날', '이', '라', '그런', '가봄']","피싸개,싸개,"
18,너네 어머니 가슴 한쪽 움켜쥐고 모유 짜고 싶다. 이렇게 해주면 너네 어머니 나한테 돈 줘야 하실 듯,2,"['너', '네', '어머니', '가슴', '한쪽', '움켜쥐', '고', '모유', '짜', '고', '싶', '다', '.', '이렇', '게', '하', '어', '주', '면', '너', '네', '어머니', '나', '한테', '돈', '주', '어야', '하', '시', '?', '듯']","가슴,모유,움켜쥐,움켜쥐다,짜다,"
19,내 여친 거기 너무 헐렁해 멘붕이야,2,"['내', '여친', '거기', '너무', '헐렁하', '어', '멘붕', '이', '야']","거기,헐렁,헐렁하,"
20,아냐 손가락 네 개가 들어간다고,2,"['아냐', '손가락', '네', '개', '가', '들어가', '?다고']","손가락,들어가,들어간다,들어가다,"
21,야동볼때 배우가 이꾸이꾸 거리면 31절 떠올리고 대한민국 독립만세 외치면서 딸치냐?,2,"['야동', '보', '?', '때', '배우', '가', '이꾸이꾸', '거리', '면', '31', '절', '떠올리', '고', '대한민국', '독립', '만세', '외치', '면서', '딸', '치', '냐', '?']","이꾸,이꾸이꾸,"
22,한남 소추 전세계적으로 유명하지,2,"['한', '남', '소추', '전', '세계', '적', '으로', '유명', '하', '지']","한남,소추,고추,"
23,너네 누나 누런 냉이 꾸덕꾸덕 나오는 게 참 역겹네,2,"['너', '네', '누나', '누렇', '?', '냉이', '꾸덕꾸덕', '나오', '는', '것', '이', '참', '역겹', '네']","냉,"
24,너네 할배는 요즘도 베트콩 앞에서 한발씩 빼더만,2,"['너', '네', '할배', '는', '요즘', '도', '베트콩', '앞', '에서', '한', '발', '씩', '빼', '더만']","한발,빼다,빼,"
25,너네 할배가 그렇게 떡치다가 나온게 너네 아빠잖아,2,"['너', '네', '할배', '가', '그렇게', '떡', '치', '다가', '나오', '?', '것', '이', '너', '네', '아빠', '잖아']","떡치다,떡,"
26,니네 아빠 왜 짱깨랑 하고 있냐?,2,"['니', '네', '아빠', '왜', '짱깨', '랑', '하', '고', '있', '냐', '?']","하고,하다,"
27,우리 엄마가 허벌이라 맨날 짱깨 따먹는 듯,2,"['우리', '엄마', '가', '허벌', '이', '라', '맨날', '짱깨', '따먹', '는', '듯']","하고,하다,"
28,엠흑인 줘도 안 먹었을 것 같은데 후다 인 척 하네;,2,"['엠', '흑인', '주', '어도', '안', '먹', '었', '을', '것', '같', '은데', '후다', '이', '?', '척', '하', '네', ';']","에미,애미,앰,"
29,쪼임에는 비위도 없는 법 인 듯,2,"['쪼이', '?', '에', '는', '비위', '도', '없', '는', '법', '이', '?', '듯']","쪼임,"
30,어쩐지 너네 할머니 할카스로 가랑이 벌리면서 돈 버시던데,2,"['어쩐지', '너', '네', '할머니', '하', '?', '카스', '로', '가랑', '이', '벌리', '면서', '돈', '벌', '시', '던데']","할카스,박카스,가랑이,"
31,비행기 타고 여기 왔으면 인싸로 살면서 여자들 다 따먹었을텐데,2,"['비행기', '타', '고', '여기', '오', '었', '으면', '인싸', '로', '살', '면서', '여자', '들', '다', '따먹', '었', '을', '터', '이', '?데']","따,따먹다,"
32,하도 벗고 다녀서 이제 어떤 방송사에서도 쟤 안부를 텐데,2,"['하도', '벗', '고', '다니', '어서', '이제', '어떤', '방송사', '에서', '도', '쟤', '안', '부르', '?', '터', '이', '?데']","벗다,벗고,"
33,여자들 그날인가봐ㅋㅋㅋ,2,"['여자', '들', '그', '날', '이', '?가', '보', '어', 'ㅋㅋㅋ']","그날,"
34,색기가 줄줄흐르는게 아랫입에서 물도 질질 잘 쌀듯.,2,"['색', '기', '가', '줄줄', '흐르', '는', '것', '이', '아랫', '입', '에서', '물', '도', '질질', '잘', '싸', '?', '듯', '.']","색기,흐르다,흐르,아래,아랫입,물,질질,줄줄,싸다,싸,"
35,한번만 대줬으면 소원이 없겠다,2,"['한', '번', '만', '대', '어', '주', '었', '으면', '소원', '이', '없', '겠', '다']","대주다,"
36,음담패설은 모르겠고 떡은 좀 친다,2,"['음담패설', '은', '모르', '겠', '고', '떡', '은', '좀', '치', '?다']","떡,떡치다,"
37,자기가 몇번 따먹고 헤어지자마자 다른남자랑 쳐 놀고있는데 그럼 쓰레기지 ㅋ,2,"['자기', '가', '몇', '번', '따', '어', '먹', '고', '헤어지', '자마자', '다른', '남자', '랑', '치', '어', '놀', '고', '있', '는', '데', '그럼', '쓰레기', '이', '지', 'ㅋ']","따먹다,따먹,"
38,너같은 맷퇘지 년들은 돈주고 먹어달라고해도 싸대기 ㅈㄴ때릴듯 ㅋ,2,"['너', '같', '은', '맷퇘지', '년', '들', '은', '돈', '주', '고', '먹', '어', '달', '라고', '하', '어도', '싸', '어', '대', '기', 'ㅈㄴ', '때리', '?', '듯', 'ㅋ']","맷퇘지,멧돼지,년,먹어,먹다,존나,"
39,왜 두 시간 밖에 못 잠? 밤일이라도 하냐?,2,"['왜', '두', '시간', '밖에', '못', '자', '?', '?', '밤일', '이', '라도', '하', '냐', '?']","밤일,"
40,진정한 앂질은 똥꼬다 멀모르네,2,"['진정', '하', '?', '앂질', '은', '똥', '꼬', '다', '머', '?', '모르', '네']","씹,씹질,똥꼬,"
41,야 그걸 알아서 따묵는게 기술이지,2,"['야', '그거', '?', '알', '어서', '따', '어', '묵', '는', '것', '이', '기술', '이', '지']","따묵,따먹다,따먹,"
42,그러는 니는 똥꼬에 하다가 똥묻어나온적있나,2,"['그러', '는', '니', '는', '똥꼬에', '하', '다가', '똥', '묻', '어', '나오', '?', '적', '있', '나']","똥꼬,"
43,룸빵 오피 유망주,2,"['룸', '빵', '오피', '유망주']","룸빵,"
44,참젖인지 의젖인지 알게 뭐임 보기에 꼴리면 그만,2,"['참', '젖', '이', '?지', '의젖', '이', '?지', '알', '게', '뭐', '임', '보', '기에', '꼴리', '면', '그만']","꼴,꼴리다,참젖,젖,"
45,야 이 정도면 얼굴 못 생겨도 쌀 수 있음,2,"['야', '이', '정도', '이', '면', '얼굴', '못', '생기', '어도', '싸', '?', '수', '있', '음']","싸다,"
46,앞자리 브라끈 보임 ㅎㅎ,2,"['앞자리', '브라끈', '보임', 'ㅎㅎ']","브라,브라자,브라끈,"
47,와 겁나 꼴려,2,"['와', '겁나', '꼴리', '어']","꼴,꼴려,"
48,뒤로 박으면 문제 없음,2,"['뒤', '로', '박', '으면', '문제', '없', '음']","뒤로,"
49,요즘 왠만하게 쎈거 아니면 안 서더라,2,"['요즘', '왠', '만', '하', '게', '쎄', '?', '거', '아니', '면', '안', '서', '더라']","서다,"
50,여자 얼굴만 봐도 그거 하고있는 장면 생각나서 긴장됨,2,"['여자', '얼굴', '만', '보', '어도', '그거', '하', '고', '있', '는', '장면', '생각나', '어서', '긴장', '되', '?']","그거,하고,하다,"
51,하여튼 나이 먹고도 발정나서 그러고 싶을까,2,"['하여튼', '나이', '먹', '고', '도', '발정', '나', '어서', '그러', '고', '싶', '을까']","발정,"
52,내가 당사자였으면 그런 거 보는 여고딩 보댕이를 도륙내고 싶을 거 같은데?,2,"['나', '가', '당사자', '이', '었', '으면', '그런', '거', '보', '는', '여고딩', '보댕이', '를', '도륙', '내', '고', '싶', '을', '거', '같', '은데', '?']","더러운,"
53,여기 찐게이 등판했노 궁디 딱대라 이말이야~,2,"['여기', '찌', '?', '것', '이', '이', '등판', '하', '었', '노', '궁디', '딱', '대', '어라', '이', '말', '이', '야', '~']","궁디,궁댕이,엉덩이,엉디,"
54,역시 한녀들이 돈 벌 방법은 벗는 것밖에 없다,2,"['역시', '한녀', '들', '이', '돈', '벌', '?', '방법', '은', '벗', '는', '것', '밖에', '없', '다']","벗,벗다,벗방,"
55,소추한남들이 저거 보고 흔들어대겠네ㅋㅋ,2,"['소추', '하', '?', '남', '들', '이', '저거', '보', '고', '흔들', '어', '대', '겠', '네', 'ㅋㅋ']","고추,한남,"
56,KTX 타고 지나가다 봐도 엔조이구만.,2,"['KTX', '타', '고', '지나가', '다', '보', '어도', '엔조이', '이', '구만', '.']","엔조이,"
57,저 여자 옷 봐바 쨈쥐 다 보인다 이정도면 강1간 해달라는거지?,2,"['저', '여자', '옷', '봐바', '쨈쥐', '다', '보이', '?다', '이', '정도', '이', '면', '강', '1', '간', '하', '어', '달', '라는', '거', '이', '지', '?']","잠지,강간,"
58,임신공격당한다 걱정마라,2,"['임신', '공격', '당하', '?다', '걱정', '말', '어라']","임신공격,당하다,"
59,저 여자 엉덩이에 코 박고싶다,2,"['저', '여자', '엉덩이', '에', '코', '박', '고', '싶', '다']","코박다,"
60,러닝할 때 앞에 레깅스녀 달리며 힘이 펄펄 남,2,"['러닝', '하', '?', '때', '앞', '에', '레깅스녀', '달리', '며', '힘', '이', '펄펄', '남']","레깅스,녀,레깅스녀,"
61,자기도 노출 즐기면서 달릴 걸?,2,"['자기', '도', '노출', '즐기', '면서', '달리', '?', '거', '?', '?']","노출,"
62,왜 여자 벗은거 보고 싶어서?,2,"['왜', '여자', '벗', '은', '거', '보', '고', '싶', '어서', '?']","벗다,벗고,"
63,앞뒤로 박혀서 정신 못차리는 표정인데?,2,"['앞뒤', '로', '박히', '어서', '정신', '못', '차리', '는', '표정', '이', '?데', '?']","박다,박히다,"
64,사람들 앞에 데려다가 잔뜩 수치심주면서 육변기로 만들어 버려야 정신차릴 듯.,2,"['사람', '들', '앞', '에', '데리', '어다가', '잔뜩', '수치심', '주', '면서', '육', '변기', '로', '만들', '어', '버리', '어야', '정신', '차리', '?', '듯', '.']","육변기,"
65,가슴도 알이 꽉찬게 개맛있게 생겼다.,2,"['가슴', '도', '알', '이', '꽉', '차', '?', '게', '개', '맛있', '게', '생기', '었', '다', '.']","가슴,맛있게,맛있다,"
66,그럼 전남친이랑 찍은 게 이제 유작이 됐겠네,2,"['그럼', '저', '?', '남친', '이랑', '찍', '은', '것', '이', '이제', '유작', '이', '되', '었', '겠', '네']","전남친,유작,"
67,슬슬 풀리면 같이 보면서 한 발 뺄까?ㅋㅋㅋ,2,"['슬슬', '풀리', '면', '같이', '보', '면서', '한', '발', '빼', '?까', '?', 'ㅋㅋㅋ']","빼다,뺄까,"
68,발정난 개도 아니고 꼴사납다,2,"['발정', '나', '?', '개', '도', '아니', '고', '꼴', '사납', '다']","발정난,발정나다,"
69,책임감없이 남자들한테 벌려주고 살아서 그렇지 뭐,2,"['책임감', '없이', '남자', '들', '한테', '벌리', '어', '주', '고', '살', '어서', '그렇', '지', '뭐']","벌리다,벌려,벌리,주고,주,"
70,내 말이! 그런 발정난 것들도 의사 되는 거 보면 의사 되기 쉽나 봐.,2,"['나', '의', '말', '이', '!', '그런', '발정', '나', '?', '것', '들', '도', '의사', '되', '는', '거', '보', '면', '의사', '되', '기', '쉽', '나', '보', '어', '.']","발정난,발정나다,"
71,이번에 남자친구 어떰? 젝스 잘 함?,2,"['이번', '에', '남자', '친구', '어떻', '음', '?', '젝스', '잘', '하', '?', '?']","섹스,"
72,아직 안 해봤는데 ㅋㅋ 꼬춘쿠키 까보고 별로면 헤어질거임 ㅋ,2,"['아직', '안', '하', '어', '보', '었', '는데', 'ㅋㅋ', '꼬춘쿠키', '까', '어', '보', '고', '별로', '이', '면', '헤어지', '?', '거', '이', '?', 'ㅋ']","꼬추,고추,까다,"
73,엄마 젖통이나 더 빨다 와 ㅋㅋㅋㅋ,2,"['엄마', '젖통', '이나', '더', '빨', '다', '오', '어', 'ㅋㅋㅋㅋ']","젖,젖통,"
74,야 요즘은 룸쌀롱 접대하면 회사 짤리고 깜빵간다,2,"['야', '요즘', '은', '룸쌀롱', '접대', '하', '면', '회사', '짤리', '고', '깜빵', '가', '?다']","룸쌀롱,룸빵,룸,접대,"
75,매춘부 컨셉 한복이라니 말세다,2,"['매춘부', '컨셉', '한복', '이', '라니', '말세', '하', '다']","매춘부,"
76,어디가 이쁜데 엉덩이가 이쁜거 아님? 죤나 볼록하시던데 쌀 뻔 했음 ㅋㅋ,2,"['어디', '가', '이쁘', '?데', '엉덩이', '가', '이쁘', '?', '거', '아니', '?', '?', '죤나', '볼록', '하', '시', '던데', '싸', '?', '뻔', '하', '었', '음', 'ㅋㅋ']","엉덩이,존나,싸다,쌀,쌀뻔,"
77,안 잘리려고 원장이랑 잔다는 게 사실인 듯ㅋㅋ,2,"['안', '잘리', '려고', '원장', '이랑', '자', '?다는', '것', '이', '사실', '이', '?', '듯', 'ㅋㅋ']","자,잔다,자다,"
78,내 여친 아래에서 물 겁나 많이 나와,2,"['내', '여친', '아래', '에서', '물', '겁나', '많이', '나오', '어']","물,아래,"
79,암컷 개 보고 발정 난 거 보면 나 닮은 것 같긴 하네.,2,"['암컷', '개', '어', '보', '고', '발정', '나', '?', '거', '보', '면', '나', '닮', '은', '것', '같', '기', '?', '하', '네', '.']","암컷,발정,"
80,내가 당사자였으면 그런 거 보는 여고딩 보댕이를 도륙내고 싶을듯.,2,"['나', '가', '당사자', '이', '었', '으면', '그런', '거', '보', '는', '여고딩', '보댕이', '를', '도륙', '내', '고', '싶', '을', '듯', '.']","여고딩,보댕이,보지,여고,도륙,"
81,콘돔이잖아 남자의 꼬튜에 씌워서 꼬튜물이 여자 보G에 이 들어가지 않도록 하는거야,2,"['콘돔', '이', '지', '않', '어', '남자', '의', '꼬튜', '에', '씌우', '어서', '꼬튜', '물', '이', '여자', '보', 'G', '에', '이', '들어가', '지', '않', '도록', '하', '는', '거', '야']","꼬튜,꼬추,고추,꼬튜물,보G,보지,"
82,저런 애들이 담배 피면서 뱉은 침 모아서 바르고 딸 치면 기분 쩌는데,2,"['저런', '애', '들', '이', '담배', '피', '면서', '뱉', '은', '침', '모으', '어서', '바르', '고', '딸', '치', '면', '기분', '쩔', '는데']","딸,딸치,딸치다,"
83,뽀얗고 건강한 허벅지 레알 군침돌아,2,"['뽀얗', '고', '건강', '하', '?', '허벅지', '레알', '군침', '돌', '어']","허벅지,군침,"
84,잘때 자기 가슴 빨아도 되지?,2,"['자', '?', '때', '자기', '가슴', '빨', '어도', '되', '지', '?']","가슴,빨다,빨아,빨,"
85,밤에 여친 쑤셔주면 뒤집어지겠네ㅋㅋㅋ,2,"['밤', '에', '여친', '쑤시', '어', '주', '면', '뒤집어지', '겠', '네', 'ㅋㅋㅋ']","쑤시다,쑤셔,"
86,"맞아, 나도 저 손가락으로 홍콩 가고 싶다",2,"['맞', '어', ',', '나', '도', '저', '손가락', '으로', '홍콩', '가', '고', '싶', '다']","손가락,홍콩,"
87,몸 파는 여자거나 몸 파는 여자 수준으로 막 굴리는 여자임,2,"['몸', '팔', '는', '여자', '이', '거나', '몸', '팔', '는', '여자', '수준', '으로', '막', '굴리', '는', '여자', '이', '?']","파는,팔다,굴리는,굴리다,"
88,니 머리털 봊이털 다 뜯어버리기 전에 쥬댕이 여물고 끄지라 단발하니까 내 꼬치가 니한테 반응을 안함,2,"['니', '머리털', '봊이털', '다', '뜯', '어', '버리', '기', '전', '에', '쥬댕', '이', '여물', '고', '끄지라', '단발', '하', '니까', '내', '꼬치', '가', '니', '한테', '반응', '을', '안', '하', '?']","보지털,보티,봊,쥬댕이,주댕이,서다,"
89,그렇게 자주 먹힐 동안 뭐 했다가 인제 와서 당했다 그런담,2,"['그렇', '게', '자주', '먹히', '?', '동안', '뭐', '하', '었', '다가', '인제', '오', '어서', '당하', '었', '다', '그러', '?담']","먹히다,당하다,당하,"
90,색기가 쩌는게 쉽게 잘 대주겠어,2,"['색', '기', '가', '쩔', '는', '것', '이', '쉽', '게', '잘', '대', '어', '주', '겠', '어']","색기,대주다,"
91,OO한테 빨렸겠네 ㅋㅋ,2,"['OO', '한테', '빨리', '었', '겠', '네', 'ㅋㅋ']","빨리다,빨다,"
92,다시 OO 바지 벗겨봐야 하는 거 아니냐,2,"['다시', 'OO', '바지', '벗기', '어', '보', '어야', '하', '는', '거', '아니', '냐']","벗기,벗기다,"
93,저것들은 목사한테 엉덩이 벌리느라 여념이 없음,2,"['저것', '들', '은', '목사', '한테', '엉덩이', '벌리', '느라', '여념', '이', '없', '음']","벌리,엉덩이,"
94,목사가 한 번씩 박아주면 천국을 맛보나 보네,2,"['목사', '가', '한', '번', '씩', '박', '어', '주', '면', '천국', '을', '맛보', '나', '보', '네']","박어,박,박다,"
95,오죽 찌질하게 굴었으면 보쥬한테 까이냐.,2,"['오죽', '찌질', '하', '게', '굴', '었', '으면', '보쥬', '한테', '까이', '이', '냐', '.']","보쥬,보지,"
96,대한민국 여자들 집 가지려면 몸 팔면 되겠다.,2,"['대한민국', '여자', '들', '집', '가지', '려면', '몸', '팔', '면', '되', '겠', '다', '.']","몸팔다,몸,"
97,"OO아 이런 식으로 공부 안하면, 너는 나중에 몸 파는 인생이 된다.",2,"['OO', '아', '이런', '식', '으로', '공부', '안', '하', '면', ',', '너', '는', '나중', '에', '몸', '팔', '는', '인생', '이', '되', '?다', '.']","몸팔다,몸,팔,파는,"
98,소추 연들 작아서 불편한지 안 불편 한 줄도 모를 걸? 뱡시련들,2,"['소추', '열', '?들', '작', '어서', '불편', '하', '?지', '안', '불편', '하', '?', '줄', '도', '모르', '?', '거', '?', '?', '뱡', '시련', '들']","소추,고추,연,"
99,아랫입으로 질질 싸면서 소리지르는게 완전 약 빨은 년같았어.,2,"['아랫', '입', '으로', '질질', '싸', '면서', '소리', '지르', '는', '것', '이', '완전', '약', '빨', '은', '년', '같', '었', '어', '.']","아랫,아랫입,질질,싸다,싸,년,"
100,부럽냐고? 하나도 안부럽다 봊이련아 난 OO 극혐하는데,2,"['부럽', '냐고', '?', '하나', '도', '안', '부럽', '다', '봊이련', '아', '나', '?', 'OO', '극혐', '하', '는', '데']","봊이련,보지,봊이,련,년,"
101,먹을 때 귀여운척 하려고 입 조물조물 거리는게 극혐이라서 가슴 조물조물하게 해주면 좋아해주고 ㅋ,2,"['먹', '을', '때', '귀엽', '은', '척', '하', '려고', '입', '조물조물', '거리', '는', '것', '이', '극혐', '이', '라서', '가슴', '조물조물', '하', '게', '하', '어', '주', '면', '좋', '어', '하', '어', '주', '고', 'ㅋ']","조물조물,조물,"
102,요즘 고딩들 볼 때마다 벌떡 선다,2,"['요즘', '고딩', '들', '보', '?', '때', '마다', '벌떡', '서', '?다']","고딩,벌떡,서다,선다,"
103,맞아 애들이 발육상태가 좋아서 아주 빵빵해,2,"['맞', '어', '애', '들', '이', '발육', '상태', '가', '좋', '어서', '아주', '빵빵하', '어']","발육,빵빵,"
104,언제 한 번 날 잡고 따먹어야겠어,2,"['언제', '한', '번', '나', '?', '잡', '고', '따', '어', '먹', '어야', '겠', '어']","따먹다,따먹,먹,"
105,중국에 벌려주지를 못해서 안달이 난거지 뭐,2,"['중국', '에', '벌리', '어', '주', '지', '를', '못', '하', '어서', '안달', '이', '나', '?', '거', '이', '지', '뭐']","벌리,벌려,"
106,이걸로 야동 한 편 찍겠다 ㅋㅋㅋㅋ,2,"['이거', '?로', '야동', '한', '편', '찍', '겠', '다', 'ㅋㅋㅋㅋ']","야동,"
107,ㅇㅈ…남고딩 맛나겠다..,2,"['ㅇㅈ', '…', '남', '고', '딩', '맛나', '겠', '다', '..']","남고딩,맛,"
108,요즘 고딩들 빨통 장난 아냐,2,"['요즘', '고딩', '들', '빨통', '장난', '알', '냐']","빨통,빨,빨,ㄹ,"
109,내가 따먹어 봤는데 전부 절벽에 허벌이던데?,2,"['나', '가', '따먹', '어', '보', '었', '는', '데', '전부', '절벽', '에', '허', '어', '벌이', '던데', '?']","따먹,따먹어,"
110,버린 건 아니지 ㅋㅋ 너처럼 방구석에서 자위하는 것보다 나은 듯,2,"['버리', '?', '거', '?', '아니', '지', 'ㅋㅋ', '너', '처럼', '방', '구석', '에서', '자위', '하', '는', '것', '보다', '낫', '은', '듯']","자위,"
111,여자들 사진 찍을 때 허리 얇고 골반 커 보이려고 빵디 빼고 찍는 거 개꼴림,2,"['여자', '들', '사진', '찍', '을', '때', '허리', '얇', '고', '골반', '크', '어', '보이', '려고', '빵', '디', '빼', '고', '찍', '는', '거', '개꼴림']","빵디,꼴림,꼴,꼴리,개꼴,"
112,저 연기력에 1억이면 평소에 다리를 얼마나 벌리고 다닌거야? 허벌보댕이겠다.,2,"['저', '연기력', '에', '1', '억', '이', '면', '평소', '에', '다리', '를', '얼마나', '벌리', '고', '다니', '?', '거', '이', '야', '?', '허벌보댕', '이', '겠', '다', '.']","허벌보댕이,허벌,보댕이,보지,보댕,"
113,옷 벗고 흔드는 걸 딸내미한테 시키고 싶나?,2,"['옷', '벗', '고', '흔들', '는', '거', '?', '딸내미', '한테', '시키', '고', '싶', '나', '?']","벗,벗고,"
114,엉덩이 흔드는 게 술집 여자랑 다를 게 뭐람,2,"['엉덩이', '흔들', '는', '것', '이', '술집', '여자', '랑', '다르', '?', '것', '이', '뭐', '람']","술집,술집여자,"
115,술집년이거나 에이즈 걸린 놈일듯,2,"['술집', '년', '이', '거나', '에이즈', '걸리', '?', '놈', '이', '?', '듯']","술집년,에이즈,"
116,가게재고나 회계장부가 몇푼안하는 젖통이냐?,2,"['가게', '재고', '나', '회계', '장부', '가', '몇', '푼', '안', '하', '는', '젖통', '이', '냐', '?']","젖통,"
117,학교 옥상 가서 푹푹 박았지,2,"['학교', '옥상', '가', '어서', '푹푹', '박', '었', '지']","박,박아,"
118,"특히 한녀들 가슴 ㅈㄴ 작아서, 발가벗고 제발 따1먹어달라고 빌어도 역겨워서 먹을 마음도 안들듯 ㅋㅋ",2,"['특히', '한녀', '들', '가슴', 'ㅈㄴ', '작', '어서', ',', '발가벗', '고', '제발', '따1', '먹', '어', '달', '라고', '빌', '어도', '역겹', '어서', '먹', '을', '마음', '도', '안', '들', '?', '듯', 'ㅋㅋ']","가슴,따먹,따,따먹어,"
119,저런 애랑 한 번 해보면 진짜 지상낙원일 듯 ㅋㅋㅋ,2,"['저런', '애', '랑', '한', '번', '하', '어', '보', '면', '진짜', '지상', '낙원', '이', '?', '듯', 'ㅋㅋㅋ']","하,해보,"
120,"야, 저런 애들이 은근 쪼이는 맛이 없어서 별로임 ㅋㅋㅋ",2,"['야', ',', '저런', '애', '들', '이', '은근', '쪼이', '는', '맛', '이', '없', '어서', '별로', '임', 'ㅋㅋㅋ']","쪼임,쪼이,"
121,니 전여친 글래머더라?,2,"['니', '전', '여친', '글래머', '이', '더라', '?']","글래머,"
122,니가 평생 몸을 팔아도 못 사,2,"['니', '가', '평생', '몸', '을', '팔', '어도', '못', '사', '어']","몸,팔,몸팔,"
123,너네 누나 따먹을 생각에 벌써부터 벌떡 서네,2,"['너', '네', '누나', '따먹', '을', '생각', '에', '벌써', '부터', '벌떡', '서', '네']","따먹,따,먹어,벌떡,서,"
124,우리 누나 허벌이라 조이지도 못할 텐데?,2,"['우리', '누나', '허', '벌', '이', '라', '조이', '지', '도', '못하', '?', '터', '이', '?데', '?']","허,벌,허벌,조이,조이지,"
125,그러니까 내가 작작 좀 따먹으라고 했잖아,2,"['그러니까', '나', '가', '작작', '좀', '따', '어', '먹', '으라고', '하', '었', '잖아']","따,따먹,따먹다,"
126,가슴도 전나큼,2,"['가슴', '도', '전나큼']","가슴,"
127,아침마다 개꼴리겠네 ㅋㅋ,2,"['아침', '마다', '개', '꼴리', '겠', '네', 'ㅋㅋ']","개,꼴리,꼴,"
128,펨코하는 한남이랑은 말안 섞음 븨융50 한남 숏잦이 ㅋ 가서 흉자랑 놀아라,2,"['펨코하', '는', '한남', '이랑', '은', '말', '안', '섞', '음', '븨융50', '한남', '숏잦이', 'ㅋ', '가', '어서', '흉', '자', '랑', '놀', '어라']","한남,븨융,븅,병신,흉자,"
129,콘돔은 뒀다가 국 끓여 먹었냐?,2,"['콘돔', '은', '두', '었', '다가', '국', '끓이', '어', '먹', '었', '냐', '?']","콘돔,"
130,미국에서 몸이나 팔고 있지 않으려나 ㅋㅋㅋ,2,"['미국', '에서', '몸', '이나', '팔', '고', '있', '지', '않', '으려나', 'ㅋㅋㅋ']","몸,팔,몸팔,"
131,남자들은 동성이 속옷 올려도 헤으응 꼴려 ㅗㅜㅑ 거리는데 여자들 너무 예민한 거 아님?,2,"['남자', '들', '은', '동성', '이', '속옷', '올리', '어도', '헤으응', '꼴리', '어', 'ㅗㅜㅑ', '거리', '이', '는데', '여자', '들', '너무', '예민', '하', '?', '거', '아니', '?', '?']","헤으응,꼴려,꼴,속옷,"
132,솔직히 여자 벗은 거 보고싶다가도 다 벗으면 별로인 건 왜 그런거냐,2,"['솔직히', '여자', '벗', '은', '거', '보', '고', '싶', '다가', '도', '다', '벗', '으면', '별로', '이', '?', '거', '?', '왜', '그렇', '은', '걸', '냐']","벗,벗은거,"
133,에이 꼴리는 건 은꼴이지ㅋㅋ,2,"['에이', '꼴리', '는', '거', '?', '은', '꼴', '이', '지', 'ㅋㅋ']","꼴,은꼴,"
