,0,1,2
55,그걸 왜 치워?,0,"['그거', 'ᆯ', '왜', '치우', '어', '?']"
56,생리하면 휴가 쓸 수 있는거 아니냐?,0,"['생리', '하', '면', '휴가', '쓰', 'ᆯ', '수', '있', '는', '거', '아니', '냐', '?']"
57,그래 그게 니 답다 근데 언제 정신 차릴거냐?,0,"['그래', '그것', '이', '니', '답', '다', '근데', '언제', '정신', '차리', 'ᆯ', '거', '이', '냐', '?']"
58,걔 무슨 대 나왔지?,0,"['걔', '무슨', '대', '나오', '었', '지', '?']"
59,아마 지방일걸?,0,"['아마', '지방', '이', 'ᆯ걸', '?']"
60,아 너무 저녁이 늦었는데 치킨을 먹을까 말까?,0,"['아', '너무', '저녁', '이', '늦', '었', '는', '데', '치킨', '을', '먹', '을까', '말', 'ᆯ까', '?']"
61,아 진짜 고민하게 된다.,0,"['아', '진짜', '고민', '하', '게', '되', 'ᆫ다', '.']"
62,오징어 구워서 맥주랑 캬~ 얼마나 맛있을까 다이어트 끝나면 바로 먹는다,0,"['오징어', '굽', '어서', '맥주', '랑', '캬', '~', '얼마나', '맛있', '을까', '다이어트', '끝나', '면', '바로', '먹', '는다']"
63,그거 0칼로리 아이스크림이거든? 살 안쪄 ㅠㅠ,0,"['그거', '0', '칼로리', '아이스크림', '이', '거든', '?', '살', '안', '찌', '어', 'ㅠㅠ']"
64,야! 너 이번 크리스마스에 뭐 할거야?,0,"['야', '!', '너', '이번', '크리스마스', '에', '뭐', '하', 'ᆯ', '거', '이', '야', '?']"
65,"나 그냥 친구들이랑 놀거 같애, 넌?",0,"['나', '그냥', '친구', '들', '이랑', '놀', 'ᆯ', '거', '같', '애', ',', '너', 'ᆫ', '?']"
66,"난 남친이랑 호캉스 가기로 했지롱, 남친이 예약했대",0,"['나', 'ᆫ', '남친', '이랑', '호캉스', '가', '기', '로', '하', '었', '지', '롱', ',', '남친', '이', '예약', '하', '었', '대']"
67,너 동호회 다니는 곳 어때?,0,"['너', '동호회', '다니', '는', '곳', '어떻', '어', '?']"
68,좀 문제 있는 것 같아,0,"['좀', '문제', '있', '는', '것', '같', '어']"
69,이 직업은 산업재해가 너무 많이 일어나,0,"['이', '직업', '은', '산업', '재해', '가', '너무', '많이', '일어나', '어']"
70,오늘 관중들 많이 왔던데 응원 재밌었어?,0,"['오늘', '관중', '들', '많이', '오', '었', '던', '데', '응원', '재밌', '었', '어', '?']"
71,원래 감수성이 풍부한 사람일 수도 있지 않을까,0,"['원래', '감수', '성', '이', '풍부', '하', 'ᆫ', '사람', '이', 'ᆯ', '수', '도', '있', '지', '않', '을까']"
72,야.일루와봐 형아한테.,0,"['야', '.', '일루와봐', '형아', '한테', '.']"
73,왜그래요.뭐 하시게요,0,"['왜', '그렇', '어요', '.', '뭐', '하', '시', '게요']"
74,뭐하는건 아니고 돈있는거 형아한테 다줘,0,"['뭐', '하', '는', '거', 'ᆫ', '아니', '고', '돈', '있', '는', '거', '형아', '한테', '다', '주', '어']"
75,누가 이길지 누고 봐야지,0,"['누구', '가', '이기', 'ᆯ지', '누', '고', '보', '어야지']"
76,그건 당연한거 잖아?,0,"['그거', 'ᆫ', '당연', '하', 'ᆫ', '거', '이', '잖아', '?']"
77,"아니, 정황은 들어보고 수사 들어가야지",0,"['아니', ',', '정황', '은', '듣', '어', '보', '고', '수사', '들어가', '어야지']"
78,"하긴, 이번에 성추행 사건 남자 진짜 억울하더라",0,"['하긴', ',', '이번', '에', '성추행', '사건', '남자', '진짜', '억울', '하', '더라']"
79,니 여행가면 개는 누가 봐?,0,"['니', '여행', '가', '면', '개', '는', '누구', '가', '보', '어', '?']"
80,아 개 전용 호텔에 맡기기로 했어.,0,"['아', '개', '전용', '호텔', '에', '맡기', '기', '로', '하', '었', '어', '.']"
81,그러니까 진짜 왜저렇게 사는지 모르겠어,0,"['그러니까', '진짜', '왜', '저렇', '게', '살', '는지', '모르', '겠', '어']"
82,그래도 우리보다 돈 많이 벌잖아.,0,"['그래도', '우리', '보다', '돈', '많이', '벌', '잖아', '.']"
83,돈이 뭐가 중요해?,0,"['돈', '이', '뭐', '가', '중요', '하', '어', '?']"
84,너는 돈을 매우 중시하더라.,0,"['너', '는', '돈', '을', '매우', '중시', '하', '더라', '.']"
85,국민 지원금 내 저럴 줄 알았지..,0,"['국민', '지원금', '내', '어', '저러', 'ᆯ', '줄', '알', '었', '지', '..']"
86,기초생활수급자도 못 받는 사람이 있다며?,0,"['기초', '생활', '수급자', '도', '못', '받', '는', '사람', '이', '있', '다며', '?']"
87,그러게 전 국민 다 돌아가도록 해야지. 필요없는 사람은 어차피 신청 안 할텐데.,0,"['그러게', '전', '국민', '다', '돌아가', '도록', '하', '어야지', '.', '필요', '없', '는', '사람', '은', '어차피', '신청', '안', '하', 'ᆯ', '터', '이', 'ᆫ데', '.']"
88,교리에 벗어나면 이단이지,0,"['교리', '에', '벗어나', '면', '이단', '이', '지']"
89,"너가 말하는 게 가톨릭, 개신교 이런 거면 맞는건데 그게 아니면 틀리다",0,"['너', '가', '말', '하', '는', '것', '이', '가톨릭', ',', '개신교', '이런', '거', '이', '면', '맞', '는', '거', '이', 'ᆫ데', '그것', '이', '아니', '면', '틀리', '다']"
90,알고 말하기는 하는 거지?,0,"['알', '고', '말', '하', '기', '는', '하', '는', '거', '이', '지', '?']"
91,좀 재미로 봐라 왜 소속감을 못 가져서 안달이냐,0,"['좀', '재미', '로', '보', '어', '라', '왜', '소속감', '을', '못', '가지', '어서', '안달', '이', '냐']"
92,범죄자를 향한 혐오는 사회적으로 용납되잖아.,0,"['범죄자', '를', '향하', 'ᆫ', '혐오', '는', '사회', '적', '으로', '용납', '되', '지', '않', '어', '.']"
93,심지어 어떤 경우에는 범죄자를 향한 소신발언이 영웅화되기도 하잖아.,0,"['심지어', '어떤', '경우', '에', '는', '범죄자', '를', '향하', 'ᆫ', '소신', '발언', '이', '영웅', '화', '되', '기', '도', '하', '잖아', '.']"
94,그건 범죄자들이 인간답지 못한 행동을 했으니까 욕하는 거지.,0,"['그거', 'ᆫ', '범죄자', '들', '이', '인간', '답', '지', '못하', 'ᆫ', '행동', '을', '하', '었', '으니까', '욕하', '는', '거', '이', '지', '.']"
95,넌 어떻게 동성애자랑 범죄자를 비교할 생각을 하니?,0,"['너', 'ᆫ', '어떻', '게', '동성애자', '랑', '범죄자', '를', '비교', '하', 'ᆯ', '생각', '을', '하', '니', '?']"
96,우리 아부지가 뛰는 동네 야구구단이 더 잘하겠다,0,"['우리', '아부지', '가', '뛰', '는', '동네', '야구', '구단', '이', '더', '잘', '하', '겠', '다']"
97,최강팀 명성 다 거품이었나ㅎㅎ,0,"['최', '강팀', '명성', '하', '다', '거품', '이', '었', '나', 'ㅎㅎ']"
98,약 올리지 마라 지금 진지하게 빡쳤으니까,0,"['약', '올리', '지', '말', '어라', '지금', '진지하', '게', '빡', '치', '었', '으니까']"
99,너 발음이 왜그래?,0,"['너', '발음', '이', '왜', '그렇', '어', '?']"
100,아 나 교정기했잖아.,0,"['아', '나', '교정기', '하', '었', '잖아', '.']"
101,너 거울 좀 그만 봐라.,0,"['너', '거울', '좀', '그만', '보', '어라', '.']"
102,아 오늘 화장이 좀 거슬리네~,0,"['아', '오늘', '화장', '이', '좀', '거슬리', '네', '~']"
103,니 얼굴도 만만치 않아.,0,"['니', '얼굴', '도', '만만', '하', '지', '않', '어', '.']"
104,야 어떤 아줌마 봉툿값 빼달라고 진상 짓 하고 감,0,"['야', '어떤', '아줌마', '봉툿', '값', '빼', '어', '달', '라고', '진상', '짓', '하', '고', '가', 'ᆷ']"
105,내 말이 진짜 가지가지 한다,0,"['나', '의', '말', '이', '진짜', '가지가지', '하', 'ᆫ다']"
106,장바구니를 들고 오던가 하지,0,"['장바구니', '를', '들', '고', '오', '던가', '하', '지']"
107,걔 자퇴하고 검정고시 친대,0,"['걔', '자퇴', '하고', '검정고시', '치', 'ᆫ대']"
108,의외로 엄청 많아,0,"['의외로', '엄청', '많', '어']"
109,할아버지가 자기 손녀에게 성폭력을 가하는게 말이되나,0,"['할아버지', '가', '자기', '손녀', '에게', '성폭력', '을', '가하', '는', '것', '이', '말', '이', '되', '나']"
110,카페 갔는데 옆에 사람이 맨발로 신발 벗고 맞은 편 의자에 다리 뻗더라,0,"['카페', '가', '었', '는데', '옆', '에', '사람', '이', '맨', '발', '로', '신', '발', '벗', '고', '맞', '은', '편', '의자', '에', '다리', '뻗', '더라']"
111,술 마시다가 사람이 죽을 수 있어?,0,"['술', '마시', '다가', '사람', '이', '죽', '을', '수', '있', '어', '?']"
112,요새 드라마 보면 꼭 끝물에 큰 병 한 번씩 걸리더라.,0,"['요새', '드라마', '보', '면', '꼭', '끝물', '에', '크', 'ᆫ', '병', '한', '번', '씩', '걸리', '더라', '.']"
113,혹시 지금 바쁘냐?,0,"['혹시', '지금', '바쁘', '냐', '?']"
114,안바쁘면 이것 좀 가르쳐줘,0,"['안', '바쁘', '면', '이것', '좀', '가르치', '어', '주', '어']"
115,형 강아지 몇 살이에요?,0,"['형', '강아지', '몇', '살', '이', '에요', '?']"
116,우리 강아지 5살이야,0,"['우리', '강아지', '5', '살', '이', '야']"
117,오후 5시에 놀이터에서 10대 청소년이 성행위하다가 걸림,0,"['오후', '5', '시', '에', '놀이터', '에서', '10', '대', '청소년', '이', '성행위', '하', '다가', '걸리', 'ᆷ']"
118,이 상황에 웃음이 나오냐;;,0,"['이', '상황', '에', '웃음', '이', '나오', '냐', ';;']"
119,야 쟤도 미안해서 그런 거잖아...,0,"['야', '쟤', '도', '미안', '하', '어서', '그런', '거', '이', '잖아', '...']"
120,동양인이 미국가서 버티기 쉽지 않다,0,"['동양인', '이', '미국', '가', '어서', '버티', '기', '쉽', '지', '않', '다']"
121,나는 볼이 통통해서 고민이야,0,"['나', '는', '볼', '이', '통통', '하', '어서', '고민', '이', '야']"
122,너 어디 갔었어?,0,"['너', '어디', '가', '었었', '어', '?']"
123,아오 무슨 자기가 해야 하는 일을 다 나한테 떠넘기냐,0,"['아오', '무슨', '자기', '가', '하', '어야', '하', '는', '일', '을', '다', '나', '한테', '떠넘기', '냐']"
124,한국어 능력 시험 공부하는 거 왜 이렇게 어려울까?,0,"['한국어', '능력', '시험', '공부', '하', '는', '거', '왜', '이렇', '게', '어렵', '을까', '?']"
125,너 그 시험이 얼마나 난이도가 높은 줄 알아?,0,"['너', '그', '시험', '이', '얼마나', '난이도', '가', '높', '은', '줄', '알', '어', '?']"
126,구글과 유튜브에 콘텐츠 삭제 요청한 숫자가 한국이 압도적이야.,0,"['구글', '과', '유튜브', '에', '콘텐츠', '삭제', '요청', '하', 'ᆫ', '숫자', '가', '한국', '이', '압도', '적', '이', '야', '.']"
127,거봐. 백신 맞아야 한다니까.,0,"['거', '보', '어', '.', '백신', '맞', '어야', '하', 'ᆫ다니까', '.']"
128,백신 맞고도 죽었다는 게 팩트다.,0,"['백신', '맞', '고도', '죽', '었', '다는', '것', '이', '팩트', '이', '다', '.']"
129,기저질환 있었겠지.,0,"['기저', '질환', '있', '었', '겠', '지', '.']"
130,나는 남자볼 때 외모를 가장 우선으로 봐,0,"['나', '는', '남자', '보', 'ᆯ', '때', '외모', '를', '가장', '우선', '으로', '보', '어']"
131,나보다 많이 버는 남자가 별로 없을텐데,0,"['나', '보다', '많이', '벌', '는', '남자', '가', '별로', '없', '을', '터', '이', 'ᆫ데']"
132,그게 진짜 모습일 수도 있잖아,0,"['그것', '이', '진짜', '모습', '이', 'ᆯ', '수', '도', '있', '잖아']"
133,재난지원금으로 골프치는거 어떻게 생각해?,0,"['재난', '지원금', '으로', '골프', '치', '는', '거', '어떻', '게', '생각', '하', '어', '?']"
134,골프를 치던..소고기를 사먹던..본인들 쓰기 나름이지..뭔 상관??,0,"['골프', '를', '치', '던', '..', '소고기', '를', '사', '어', '먹', '던', '..', '본인', '들', '쓰', '기', '나름', '이', '지', '..', '뭔', '상관', '??']"
135,머리 좀 걸쳐서 생각하고 얘기해라!,0,"['머리', '좀', '걸치', '어서', '생각', '하', '고', '얘기', '하', '어라', '!']"
136,나는 동성애자들이 이해가 안 돼.,0,"['나', '는', '동성애자', '들', '이', '이해', '가', '안', '되', '어', '.']"
137,나 이번에 공부를 제대로 못 한 것 같아. 중간고사 망했어ㅜㅜ,0,"['나', '이번', '에', '공부', '를', '제대로', '못', '하', 'ᆫ', '것', '같', '어', '.', '중간고사', '망하', '었', '어', 'ㅜㅜ']"
138,나도 그래 ㅜㅜ 아 항상 시험 날 다가오면 미리 공부 할 껄 후회 한다니까?,0,"['나', '도', '그렇', '어', 'ㅜㅜ', '아', '항상', '시험', '날', '다가오', '면', '미리', '공부', '하', 'ᆯ', '꺼', 'ᆯ', '후회', '하', 'ᆫ다니까', '?']"
139,"맞는 말 이긴 한데, 좀 그렇다. 내 시험이 망하는 거지 너 시험이 망하는게 아니잖아.",0,"['맞', '는', '말', '이', '기', 'ᆫ', '하', 'ᆫ데', ',', '좀', '그렇', '다', '.', '내', '시험', '이', '망하', '는', '거', '이', '지', '너', '시험', '이', '망하', '는', '것', '이', '아니', '잖아', '.']"
140,"아무래도 나의 지적수준은 너보다는 낮진 않을 것 같은데, 너도 그런 소리 할 시간 이나 있음 공부나 하자 우리",0,"['아무래도', '나', '의', '지', '적', '수준', '은', '너', '보다', '는', '낮', '지', 'ᆫ', '않', '을', '것', '같', '은데', ',', '너', '도', '그런', '소리', '하', 'ᆯ', '시간', '이', '나', '어', '있', '음', '공부', '나', '하', '자', '우리']"
141,내 동생 오늘 고래 잡고 왔더라.,0,"['내', '동생', '오늘', '고래', '잡', '고', '오', '었', '더라', '.']"
142,무슨 말인지 모르겠는데,0,"['무슨', '말', '이', 'ᆫ지', '모르', '겠', '는데']"
143,왜 전개 때문에?,0,"['왜', '전개', '때문', '에', '?']"
144,그래도 사과하고 지금은 선행하면서 살자나,0,"['그래도', '사과', '하', '고', '지금', '은', '선행', '하', '면서', '살', '자', '나']"
145,돼지보단 키작남이 낫다,0,"['돼지', '보다', 'ᆫ', '키', '작', '남', '이', '낫', '다']"
146,난 커서 돈 있는 집에 시집가고 싶어.,0,"['나', 'ᆫ', '크', '어서', '돈', '있', '는', '집', '에', '시집', '가', '고', '싶', '어', '.']"
147,팝콘 나도 먹어야 하는데 너 혼자 벌써 반이나 먹었어?,0,"['팝콘', '나', '도', '먹', '어야', '하', '는', '데', '너', '혼자', '벌써', '반', '이나', '먹', '었', '어', '?']"
148,요새는 한국 음식 수출을 많이 하는구나.,0,"['요새', '는', '한국', '음식', '수출', '을', '많이', '하', '는', '구나', '.']"
149,가정에나 충실할 것이지 왜 이렇게 교회에 목을 매냐?,0,"['가정', '에', '나', '충실', '하', 'ᆯ', '것', '이', '지', '왜', '이렇', '게', '교회', '에', '목', '을', '매', '냐', '?']"
150,너는 왜 다이어트를 안 해?,0,"['너', '는', '왜', '다이어트', '를', '안', '하', '어', '?']"
151,난 맛있는 거 먹는 게 좋으니까,0,"['나', 'ᆫ', '맛있', '는', '거', '먹', '는', '것', '이', '좋', '으니까']"
152,너는 뭐 그리 잘났다고 나한테 그러냐?,0,"['너', '는', '뭐', '그리', '잘나', '었', '다고', '나', '한테', '그러', '냐', '?']"
153,내가 너보단 훨 낫지,0,"['나', '가', '너', '보다', 'ᆫ', '훨', '낫', '지']"
154,월급 들어오자마자 훅 빠져나가네,0,"['월급', '들어오', '자마자', '훅', '빠져나가', '네']"
155,괜찮아? 잘 있어?,0,"['괜찮', '어', '?', '잘', '있', '어', '?']"
156,네가 그런 생각을 하고 사는 줄은 몰랐네,0,"['너', '가', '그런', '생각', '을', '하', '고', '살', '는', '줄', '은', '모르', '었', '네']"
157,그런데 가격은 OO가 훨씬 싸지.,0,"['그런데', '가격', '은', 'OO', '가', '훨씬', '싸', '지', '.']"
158,자체제작은 또 뭐래. ㅋ 그냥 어디서 떼어와 놓고 자체제작 타령.,0,"['자체', '제작', '은', '또', '뭐', '이', '래', '.', 'ㅋ', '그냥', '어디', '서', '떼', '어', '오', '어', '놓', '고', '자체', '제작', '타령', '.']"
159,게다가 가격문의는 늘 비공개로 달라잖아.,0,"['게다가', '가격', '문의', '는', '늘', '비', '공개', '로', '달라', '어', '잖아', '.']"
160,세상은 요지경이야. 하하하,0,"['세상', '은', '요지경', '이', '야', '.', '하하하']"
161,같이 뭐 볼까?,0,"['같이', '뭐', '보', 'ᆯ까', '?']"
162,이 영화 어때?,0,"['이', '영화', '어떻', '어', '?']"
163,"와, 좋지.",0,"['와', ',', '좋', '지', '.']"
164,너는 꿈이 뭐야?,0,"['너', '는', '꿈', '이', '뭐', '이', '야', '?']"
165,꿈 없어 그냥 막 사는거지 ㅎㅎ,0,"['꿈', '없', '어', '그냥', '막', '살', '는', '거', '이', '지', 'ㅎㅎ']"
166,말하는게 그게 뭐냐 진짜,0,"['말', '하', '는', '것', '이', '그것', '이', '뭐', '이', '냐', '진짜']"
167,여자도 170은 돼야 보기 좋다.,0,"['여자', '도', '170', '은', '되', '어야', '보', '기', '좋', '다', '.']"
168,날씨 진짜 뭐냐 왜이리 왔다리 갔다리 거림,0,"['날씨', '진짜', '뭐', '이', '냐', '왜', '이리', '오', '었', '다', '리', '가', '었', '다', '리', '거리', 'ᆷ']"
169,진짜 옷을 어떻게 주워 입어야 될 지 모르겠다,0,"['진짜', '옷', '을', '어떻게', '줍', '어', '입', '어야', '되', 'ᆯ', '지', '모르', '겠', '다']"
170,그러니까 두껍게 입고 나가면 덥고 얇게 입으면 추움ㅋㅋ,0,"['그러니까', '두껍', '게', '입', '고', '나가', '면', '덥', '고', '얇', '게', '입', '으면', '춥', '음', 'ㅋㅋ']"
171,쌉 인정ㅋㅋ 그냥 그럴때는 얇게 입고 남친 옷입으면 됨,0,"['쌉', '인정', 'ㅋㅋ', '그냥', '그렇', 'ᆯ', '때', '는', '얇', '게', '입', '고', '남친', '옷', '입', '으면', '되', 'ᆷ']"
172,이번에 또 회사 하나 얻었데?,0,"['이번', '에', '또', '회사', '하나', '얻', '었', '데', '?']"
173,카메라 하나 들고 전 세계를 다니면서 사진 찍고 그걸로 용돈 충당하며 세계일주한데,0,"['카메라', '하나', '들', '고', '전', '세계', '를', '다니', '면서', '사진', '찍', '고', '그거', 'ᆯ로', '용돈', '충당', '하', '며', '세계', '일주', '하', 'ᆫ데']"
174,야 미국의 수도가 뭐였지?,0,"['야', '미국', '의', '수도', '가', '뭐', '이', '었', '지', '?']"
175,난 수도문제 너무 약한 거 같아,0,"['나', 'ᆫ', '수도', '문제', '너무', '약하', 'ᆫ', '거', '같', '어']"
176,친구는 아무 불편 없이 공짜로 쓰고 있었는데 돈을 왜 줘야 되냐?,0,"['친구', '는', '아무', '불편', '없이', '공짜', '로', '쓰', '고', '있', '었', '는', '데', '돈', '을', '왜', '주', '어야', '되', '냐', '?']"
177,지금까지 아무 불편 없이 공짜로 쓰게 해 준 배려는 생각 안 하냐?,0,"['지금', '까지', '아무', '불편', '없이', '공짜', '로', '쓰', '게', '하', '어', '주', 'ᆫ', '배려', '는', '생각', '안', '하', '냐', '?']"
178,다음 선거를 좀 잘 해보자,0,"['다음', '선거', '를', '좀', '잘', '하', '어', '보', '자']"
179,이번에 매출이 줄어서 큰일이네,0,"['이번', '에', '매출', '이', '줄', '어서', '큰일', '이', '네']"
180,너희 가게도 타격있냐,0,"['너희', '가게', '도', '타격', '있', '냐']"
181,내 맘이지.,0,"['나', '의', '맘', '이', '지', '.']"
182,대학교 비대면 수업 강의를 틀어놓고 딴짓 할거면 애초에 대학을 왜 다니는거야 ?,0,"['대학교', '비', '대면', '수업', '강의', '를', '틀', '어', '놓', '고', '딴', '짓', '하', 'ᆯ', '거', '이', '면', '애초', '에', '대학', '을', '왜', '다니', '는', '거', '이', '야', '?']"
183,그렇기는 한데 ㅋㅋ 그래도 그거라도 해야 뭐라도 되는데 그것조차 안하면 학교 왜 다니냐는거지,0,"['그렇', '기', '는', '하', 'ᆫ데', 'ㅋㅋ', '그래도', '그거', '이', '라도', '하', '어야', '뭐', '이', '라도', '되', '는', '데', '그', '것', '조차', '안', '하', '면', '학교', '왜', '다니', '냐는', '거지']"
