,0,1
299,신인 배우 자리를 뺏는 거나 다름없음.,0
300,"남학생은 파란 공책, 여학생은 분홍색 공책 가지고 가세요.",0
301,OO 정도면 어린 여자 만날 만도 하지,0
302,얼굴만 보면 동년배 같다,0
303,시간없을땐 유튜브 지식 정보방 아니냐 ? 나름 가성비도 좋고 지인들 한테 추천할만 한거같은데,0
304,너나 잘하고 남한테 지적질해,0
305,진짜 회사 출근하기싫다,0
306,왜 무슨 일 있었음?,0
307,저 빵빵한 엉덩이 보여?,2
308,저걸 보고 무덤덤하면 그게 남자냐?,0
309,저 배우는 연기 톤이 다 똑같아,0
310,역할을 연기하는 게 아니라 모든 역할을 본인처럼 해버리니까,0
311,어린이집 학대교사 얼굴 공개 좀 하자,0
312,오늘이 독도의 날이라며?,0
313,그런 날도 있었어?,0
314,어쩐지 뉴스에서 유독 독도이야기가 많이 나오더라,0
315,별의 별 핑계로 기념일을 만드는구나,0
316,너네 왜 안 와?,0
317,우리 약속 1시 아니야?,0
318,근데 나 지금 도착했는데?,0
319,응? 1시에 맞춰서 가고있는데 왜?,0
320,아 빨리 오라고,0
321,이번 주 OO 봤어?,0
322,내가 왼쪽 끝 앉을 테니까 네가 오른쪽 끝에 앉아.,0
323,나는 왜 앉아.,0
324,도덕적으로 무결하려고 노력하는 사람 보면 걍 애같음,0
325,ㅇㅈ 도덕적 중립이란 게 애초에 기존의 도덕을 지지하는 건데 ㅋㅋㅋㅋ,0
326,꺼억 잘먹었다,0
327,너 말 못하는 동물한테 그런말 하는거 아니야,0
328,내가 눈이 좀 약해서 그래.,0
329,저 여자 치마 입은 거 봐,0
330,20대 남자도 그렇지 않아?,0
331,오늘 부장한테 욕먹었어,0
332,아니 가르쳐주고 뭐라하던지 머가리 깨고싶다,1
333,목이 포도청인데 뭘 가리겠냐?,0
334,씹고 뜯고 맛보고 즐길 거리가 필요할 뿐이지,0
335,엉덩이 움직이는거 봐라 양 손에 꽉 차겠노,2
336,뒷꾸녕 장사 하려나 ㅋㅋ 돈 얼마냐고 물어봐?,2
337,저 남자 배우 갑질 논란 떴다,0
338,얘는 누군데 갑질을 했대?,0
339,얘 한동안 예능에 자주 나왔던 애잖아,0
340,진짜 별로다 연예인들은 다 저럴까?,0
341,인성 괜찮은 사람도 많다고는 하는데 다 이미지일수도 있지,0
342,누가 그런 말을 하고 다녀?,0
343,아니 누가 봐도 그런 상황이잖아 머리부터 발끝까지,0
344,"아, 오늘 택시랑 사고 났어ㅠㅠ",0
345,택시가 신호 무시하고 그냥 달렸는데 사과 한 마디 없더라,0
346,솔직히 동성애는 인류의 생명 질서를 위협하는 행위야,0
347,"맞아, 모든 질서를 무너트리고 사회도 무너트리는 행위지",0
348,조선족 어떻게 생각해?,0
349,오늘 지하철타고 오는데 임산부석에 앉은 남자 셋이나 봄,0
350,왜 너 장보러 가는데 나까지 데리고 나오냐,0
351,나같은 여리여리한 사람 오래 걸으면 힘들단말이야,0
352,네 음식 딱 한 입만 먹어보면 안 돼?,0
353,대면 해봤자 술처먹고 노는 거 말고 없어,0
354,니네 어차피 돈도 없자나 집에서 공부나 열심히해라,0
355,몸캠을 당했다고?,0
356,ㅉㅉ아래 잘못 놀리다가 몸캠 당했지 한심..,2
357,"ㅋㅋ그니까 요즘 세상에, 대체 왜 몸캠을 당하는 거야?",0
358,무책임의 끝판왕들이구나.,0
359,생각보다 많더라.,0
360,"하 참, 세상 어찌 될려고",0
361,누리호  매번 실패하면서 왜 자꾸 만들어 날리는거임?,0
362,내말이 성공했어봐라 속시끄럽다,0
363,너 혹시 한숨쉬었니?,0
364,그래 쉬었다 어쩔래?,0
365,아까 온 손님들 봤어?,0
366,그런 사람 한명도 아니고 두명이 왔었지,0
367,맞아.. 와 근데 말하는걸보니 다운증후군 아니더라.,0
368,나도 진짜 말하는거 왠지 유심히 쳐다보게 되더라ㅋㅋ,0
369,진짜 세상은 넓고 생김새는 다양하네,0
370,쟤는 뭔데 남을 평가하고 있어?,0
371,팬 많잖아.,0
372,그게 무슨 말이야?,0
373,어제 당 딸려서 초콜릿 섭취 좀 했더니 여드름이 잔뜩 올라왔어,0
374,야 가뜩이나 스트레스인데 말 좀 가려하시지?,0
375,너무하신거 아닙니까요?,0
376,내가 여자친구가 안 생기는 이유가 뭘까?,0
377,너무 슬프고 외로워,0
378,또 배아픈 거 같아..,0
379,어제 저녁에 뭐 잘못먹은 거 같아.,0
380,여기는 언젠가 문제 터질 것 같았는데 이제야 터졌네,0
381,쟤네가 뭐 했는데?,0
382,얘네 세금 삥땅쳐가지고 한창 난리였잖아,0
383,모를 수도 있지 말을 한 번 심하게 하네,0
384,야야 방금 봤어?,0
385,오 가슴 열라 크드라,2
386,만져보고 싶다,2
387,다 같이 식사하는 자리인데 예의가 없네~,0
388,나 이제 술 그만 마시고 집 가서 잘래.,0
389,"야, 알코올 쓰레기라고 놀리면 이 맥주병으로 네 뒤통수 가격한다.",1
390,왜?,0
391,아파트 놀이터에 동남아 애들이 놀고 있더라,0
392,애들이 무슨 죄가 있다고 말을 그런 식으로 막 뱉어,0
393,요즘 여돌들 빨통 무슨 일이야?,2
394,봐 줄만 한 애들이 하나도 없네,0
395,다들 예쁘기만 한데 뭘 그러냐?,0
396,어제 섭섭했다,0
397,내가 머 잘못한거라도 있나?,0
398,어제 니가머랫노? 나보고 그만 만나자고?,0
399,그냥 공무원 될려고 들어와선 군대를 완전히 엉망으로 만드네..,0
400,운 좋게 금메달 따놓고 예능나와서 잘난척이 넘 심한데,0
401,한창 주가 최고조일 때 여기저기 다 나와야지,0
402,OO 들 얼굴 공개 왜 안하는거야?,0
403,하긴 그렇긴 하다 ㅋㅋ 상상때문에 인기 많아지지,0
404,꼭 게임이랑 현실이랑 구별 못하는 놈들 있어,0
405,게임에 얼마나 몰입을 하면 저러는 거냐,0
406,벗으면 다 섹시인줄 알아,0
407,지들이 뭐 되는것도 아닌데 왜 까는거임? ㅉㅉ 피해준거 있냐?,0
408,하 독거노인까지 얘기할 필요도 없어,0
409,"30 중반만 되도 친구들 일하랴, 가족 챙기랴 바쁘고 만날 사람도 없어져",0
410,게임하고 취미 생활 하는 것도 10년 가까이 되면 현타 오고…,0
411,정신 차리고 빨리 결혼해서 자리 잡아야겠다,0
412,돈많은 사람이랑 결혼하면 진짜 편하게 사는구나..,0
413,당신의 열등감에 유감을 표합니다,0
414,상남자네 ㅋㅋㅋ,0
415,쟤랑 잔 여자들 도대체 몇 명인 거냐고,0
416,여러분 광고 기간 동안 저희 회사 매출 급상승 했어요,0
417,인센티브 지급 되냐?,0
418,노예에게 돈 더 주겠다 말 안했다.,0
419,1년전 일이 이제야 터지네,0
420,속상하시죠?,0
421,그냥 다 밈이지 설마 진짜겠냐,0
422,뭐래 텐련이,1
423,남친이 나한테 했던 멘트 그대로 술집에서 하더라,0
424,"응? 그게 뭔 말이야, 너한테? 아니면 다른 여자한테?",0
425,술집 가서 다른 여자들한테 하고 있더라고,0
426,n번방 봤어?,0
427,정말 악한 놈들이야,0
428,세상이 말세다 말세,0
429,미성년자도 있던데?,0
430,"너, 스폰 있다며?",0
431,누가 그래?,0
432,명품 휘감고 다녀서 웬일인가 했더니...,0
433,돈 많은 남친 부러우면 너도 찾아보든가.,0
434,요즘 사람들 입는 옷 보면 다 똑같은 거 같지않아?,0
435,다 똑같아서 살 옷 도 없음 이럴 거면 다시 교복 입고 싶다,0
436,프로그래밍 수업 시험 치는데 무슨 손코딩으로 함?,0
437,진짜 교수들 어떻게 되먹은건지 모르겠네 무식한것도 정도가 있지,0
438,형님 명절 잘 지냈어요.,0
439,그걸 니가 알아서 뭐할라고!!,0
440,안부 인사인데 까칠한건 없잔아요!,0
441,안하던 짓을 하니깐 그러지 인마,0
442,피해자 신상은 밝혀도 피해자 가족이 불이익 받을 게 없으니 그러지,0
443,뭐가 없음? 나중에 가해자가 또 찾아가서 보복하면?,0
444,이번에 난리난 거 다른 팀 대리 때문이라며?,0
445,그 대리가 사고친 거야?,0
446,"아니, 내부 고발했다 하더라고",0
447,본인은 얼마나 완전무결하다고 남을 찔렀데?,0
448,그 여자 말하는 태도가 이상하지 않던?,0
449,의사 중에 한국 찬양하고 일본 까는 인간들 보기 힘듦.,0
450,그래서 넌 뭔데?,0
451,인도에서 걷다가 오토바이에 치일 뻔한 썰 푼다 ㅋㅋ,0
452,사무실 왜 이렇게 어수선해요?,0
453,이제 우리 각자 갈길가자.,0
454,대체 내가 뭘 잘못했다고 그래?,0
455,너는 뭘잘못한걸 모른다는게 잘못한거야.,0
456,이런 시베리아가 지 마음대로 갈라서재.,1
457,아무튼 나는 내갈길 갈테니 잘가.,0
458,그래.다신 보이지말자..,0
459,어제 나이트 개 재미있었다.,0
460,ㅇㅇ 어제 내 옆에 앉아 있던 애 먹버 했음 ㅋㅋㅋ,2
461,"개부럽, 진짜 잘 세우게 생겼던데",2
462,하다하다 각본까지 중국 눈치 봐야하나 싶음,0
463,중국 입김에 좌지우지. 매국노같은 것들,0
464,플라토닉 러브만 한다면 난 저 남자랑 사귈 것 같은데 너무 아쉽다,0
465,브래지어가 너무 불편해서 이제부터 안 입고 다녀야겠어.,0
466,아저씨 운전을 왜 그렇게 하세요?,0
467,그러는 아줌마는 운전을 왜 그렇게 하세요?,0
468,어르신들도 잘 사용할 수 있게 키오스크 메뉴들 한글로 바꿔야 됨,0
469,조부모한테 재산 증여받은 손주들이 많더라,0
470,증여단계를 줄여서 세부담을 낮출 수 있어서 그런듯,0
471,오늘 몸이 왜이렇게 안좋지? 나 코로나 아니겠지..,0
472,아니 걱정은 못해줄 망정 그렇게 사람을 까내리는거야,0
473,기독교인들이 어떻게 설쳤다고 그러냐?,0
474,야 나 오늘 저녁좀 사주면 안되냐,0
475,네가 몇 번을 얻어먹었는지 내가 말을 해야되니?,0
476,아니 정상회담에서 뭔 말들을 하는걸까,0
477,그래도 정상회담인데 그렇게 표현하지 말자,0
478,나름 두 달이나 배운 춤이란 말이다.,0
479,나 자전거 사서 운동하려고,0
480,지난번에도 운동한다고 뭐 사지 않았어?,0
481,저런거 살돈으로 옷이나 사입어,0
482,옷없다고 외출도 안하면서 자전거는 벗고 탈거냐?,0
483,그래도 국산차 타면서 애국해야지.,0
484,헤어지자고 그만 말해,0
485,한번만 더 말하면 혀 뽑아버린다,1
486,이러니까 너랑 헤어지고 싶다고,0
487,전 홍어 감별사 1급이라고 자부할 수 있습니다.,0
488,부산도 걸러라. 라도가 상도로 신분 세탁하는 곳이다.,0
489,솔직히 줫같이 생겨서 벌레 취급 받는 것보다 성형이 낫지 않아?,1
490,OO 아버지도 땅투기 사실이네?,0
491,땅변상련 ㅋㅋㅋㅋ,0
492,이번에 읽은 소설책 너무 재밌더라,0
493,신간 코너에 있으니까 너도 꼭 읽어봐,0
494,난 나중에 자식교육은 진짜 잘해야겠다,0
495,어떤 인생을 살아온거야,0
496,나 진짜 진지하게 국제결혼 고민 중이야,0
497,ㅋㅋㅋ 야야 외국 여자들은 뭐가 다른 줄 아냐,0
498,밖에 나가서 한두 마디라도 결혼 주제로 대화해봐라,0
499,연습생으로 돌려보내는 게 좋겠다.,0
500,직장인도 잘리면 다시 취준생이야.,0
501,오늘까지 과제 해야된다,0
502,와 진짜 너무 많다 해도해도 너무하다,0
503,그교수진짜 담번에는 진짜 안듣는다,0
504,아니 과제가 적당히 있어야지 이건원,0
